ID,P.Value,logFC,Gene.symbol
205860_x_at,0.5162036,0.3407008,FOLH1B///FOLH1
202658_at,0.5163112,0.1888508,PEX11B
216539_at,0.5164047,0.4329973,ATXN3L
205996_s_at,0.5164337,0.2120343,AK2
219973_at,0.5164714,0.475326,ARSJ
214420_s_at,0.5166515,-0.2907466,CYP2C9
34187_at,0.5166578,0.3968873,RBMS2
209226_s_at,0.5166606,0.1896578,TNPO1
209944_at,0.5166695,-0.2084651,PTGR2///ZNF410
202981_x_at,0.5166755,-0.1914259,SIAH1
205274_at,0.5167361,0.3309964,GTPBP1
203818_s_at,0.5167399,0.1367987,SF3A3
217249_x_at,0.5168011,0.1794553,
206915_at,0.5168393,-0.2565026,NKX2-2
215840_at,0.5168528,-0.3384281,DNAH2
219979_s_at,0.5168878,0.2333046,HIKESHI
215807_s_at,0.516919,0.1880918,PLXNB1
1861_at,0.5169321,0.1588538,BAD
205759_s_at,0.5170016,0.3127321,SULT2B1
216018_at,0.5170137,-0.4818447,RNF5
217214_s_at,0.5170679,0.4395293,SLC6A2
215133_s_at,0.5170927,0.3396813,LOC102725213///LOC100507387///FAM153A///FAM153B
212141_at,0.5171071,0.2187478,MCM4
213609_s_at,0.517108,-0.2505658,SEZ6L
206146_s_at,0.5171324,0.4960225,RHAG
213014_at,0.5171602,-0.1758151,MAPK8IP1
201599_at,0.5172705,-0.2693089,OAT
221992_at,0.5173771,-0.333392,NPIPB15
210701_at,0.5173794,0.278375,CFDP1
208411_x_at,0.5174331,0.6042743,PPEF2
202566_s_at,0.5174516,-0.3162994,SVIL
203537_at,0.5175345,0.1960506,PRPSAP2
204269_at,0.5175432,0.2483833,PIM2
211429_s_at,0.517616,-0.395733,SERPINA1
217046_s_at,0.5176424,0.7211866,AGER
203985_at,0.5176553,0.1852678,ZNF212
201043_s_at,0.5176791,0.3679088,ANP32A
220787_at,0.5177491,-0.5690937,
215896_at,0.5178169,0.2774569,
214775_at,0.5178187,-0.2760389,N4BP3
219220_x_at,0.5178729,0.1382154,MRPS22
213769_at,0.5178775,-0.2659935,KSR1
202073_at,0.517881,-0.2366313,OPTN
220720_x_at,0.517906,0.2372737,MZT2B
217684_at,0.5179395,0.6390917,TYMS
208178_x_at,0.5179835,-0.2192509,TRIO
217758_s_at,0.5179973,-0.2012674,TM9SF3
202850_at,0.518001,0.1515274,ABCD3
209140_x_at,0.5180049,-0.2526973,HLA-B
200980_s_at,0.5180273,-0.1315457,PDHA1
205191_at,0.5180323,-0.2086206,RP2
201046_s_at,0.5180439,0.1599397,RAD23A
218765_at,0.5180664,0.1831734,SIDT2
210555_s_at,0.5180969,0.267998,NFATC3
221342_at,0.5180976,-0.465702,C6orf25
219260_s_at,0.5181311,-0.4328997,ELP5
210437_at,0.5181841,0.4997993,MAGEA9B///MAGEA9
216124_at,0.5182002,0.4635016,
207210_at,0.5182012,0.377215,GABRA3
220283_at,0.518302,-0.2813095,HHIPL2
214777_at,0.518326,0.2529345,IGKC
208524_at,0.5183273,0.2249545,GPR15
219592_at,0.5183657,0.2401858,MCPH1
204947_at,0.5184211,0.3747192,E2F1
208065_at,0.518458,-0.4232175,ST8SIA3
213543_at,0.5185018,0.2527493,SGCD
213095_x_at,0.5185122,0.4060847,AIF1
202854_at,0.5185144,-0.3249046,HPRT1
203828_s_at,0.5185339,-0.3667866,IL32
208126_s_at,0.5185895,-0.2212975,CYP2C18
202628_s_at,0.5186293,-0.5192951,SERPINE1
217626_at,0.5186388,-0.294452,AKR1C1
212072_s_at,0.5187201,0.1647919,CSNK2A1
202052_s_at,0.5187494,0.2110474,RAI14
201898_s_at,0.5187776,0.2065174,UBE2A
44065_at,0.5188011,-0.1564524,RITA1
202216_x_at,0.5188021,0.1506666,NFYC
221051_s_at,0.518917,0.7672653,NMRK2
220980_s_at,0.5189986,0.1578885,ADPGK
214086_s_at,0.5190595,0.1694941,PARP2
219787_s_at,0.5191334,0.2119508,ECT2
216890_at,0.519145,0.2238166,
217267_s_at,0.5191651,0.6249797,RAB7A
208042_at,0.5192981,-0.1549549,AGGF1
219990_at,0.519337,-0.4476519,E2F8
214475_x_at,0.5194152,0.3456254,CAPN3
217362_x_at,0.5195056,0.1663994,HLA-DRB6
214574_x_at,0.5195186,0.3174878,LST1
203310_at,0.5196014,0.1921642,STXBP3
207096_at,0.5196402,-0.2540509,SAA2-SAA4///SAA4
213862_at,0.5196504,-0.3864731,
202420_s_at,0.519668,0.1538658,DHX9
210479_s_at,0.5198092,0.2381621,RORA
215439_x_at,0.5198942,0.179678,
220814_at,0.5199306,-0.4705058,SLC30A6
217135_x_at,0.5200348,0.3204558,
206839_at,0.5200718,0.542523,C22orf31
204222_s_at,0.5201236,0.4025749,GLIPR1
211397_x_at,0.5201732,0.2430048,KIR2DL2
205205_at,0.5201904,-0.3314444,RELB
208249_s_at,0.5202108,-0.1724208,TGDS
215764_x_at,0.5202451,0.1913613,AP2A2
220824_at,0.5203189,-0.3405848,
204835_at,0.5204099,0.2205019,POLA1
216273_at,0.5204732,-0.4845626,ZNF460
218666_s_at,0.5205078,0.1980568,STX17
201438_at,0.5205178,-0.5475698,COL6A3
203039_s_at,0.5205856,0.1954092,NDUFS1
207491_at,0.5206085,0.3643795,MOGAT2
206567_s_at,0.5206158,-0.169743,PHF20
201230_s_at,0.5206589,-0.1373161,ARIH2
204736_s_at,0.5206774,0.3231311,CSPG4
202988_s_at,0.5206869,0.5632628,RGS1
212145_at,0.5206955,0.1483419,MRPS27
217404_s_at,0.5208012,0.4177798,COL2A1
212318_at,0.5208218,0.2054942,TNPO3
213568_at,0.5208296,-0.5234083,OSR2
202110_at,0.5208416,-0.179509,COX7B
205401_at,0.5208701,0.177132,AGPS
214523_at,0.5208937,0.304747,CEBPE
AFFX-r2-Bs-thr-5_s_at,0.520924,0.3073875,
202692_s_at,0.5210088,0.2718187,UBTF
205336_at,0.5210376,-0.5751549,PVALB
200948_at,0.5211198,0.1675953,MLF2
205364_at,0.5211272,0.4835726,ACOX2
213083_at,0.5211321,0.2227975,SLC35D2
208167_s_at,0.521223,-0.4780594,MMP16
33323_r_at,0.5213514,0.1993809,SFN
207542_s_at,0.5213632,0.3388,AQP1
33322_i_at,0.5213656,0.1627826,SFN
213038_at,0.5213704,0.3988912,RNF19B
220477_s_at,0.5213848,-0.2219263,TMEM230
204963_at,0.5214017,-0.1780725,SSPN
216356_x_at,0.5214494,-0.1445703,BAIAP3
220889_s_at,0.5214937,-0.3136164,CA10
201015_s_at,0.5215045,0.2767821,JUP
212872_s_at,0.5215345,0.2159138,MED20
204385_at,0.5215565,-0.3159552,KYNU
213368_x_at,0.5215945,-0.2622463,PPFIA3
211612_s_at,0.5216019,0.1609461,IL13RA1
201777_s_at,0.5216462,0.2159978,EFCAB14
202810_at,0.5217089,0.1726551,DRG1
201677_at,0.5217781,0.2209228,HMCES
203455_s_at,0.521925,-0.1784891,SAT1
219483_s_at,0.521987,0.1743303,PORCN
214541_s_at,0.5220285,-0.3989949,QKI
217102_at,0.5220394,-0.2336346,
201780_s_at,0.5220856,0.2630431,RNF13
209877_at,0.5220949,0.4022233,SNCG
221934_s_at,0.5221234,-0.2020194,DALRD3
208741_at,0.5221413,0.2044605,SAP18
212725_s_at,0.522189,0.157658,TUG1
203256_at,0.5222212,0.300204,CDH3
219771_at,0.5222466,-0.2042913,TBC1D8B
219414_at,0.5222704,0.3502446,CLSTN2
206090_s_at,0.5223321,0.2084249,TSNAX-DISC1///DISC1
214952_at,0.5223606,0.4121148,NCAM1
211517_s_at,0.5223855,0.4700686,IL5RA
211551_at,0.5224696,0.1970238,EGFR
214595_at,0.5225346,-0.4932846,KCNG1
207024_at,0.5225455,0.3778373,CHRND
211196_at,0.522572,-0.2625166,DBT
35617_at,0.5225771,-0.3904389,MAPK7
208869_s_at,0.5226329,0.1681777,GABARAPL1
220694_at,0.5227484,-0.2960671,ASAP1-IT1
207374_at,0.5227628,-0.3994643,PLSCR2
220405_at,0.5227721,-0.204332,SNTG1
217009_at,0.5228167,0.3192939,PGK2
37652_at,0.5228308,0.1721894,CABIN1
203652_at,0.5229121,-0.1842241,MAP3K11
204856_at,0.5229252,-0.2564141,B3GNT3
200945_s_at,0.5229535,-0.1416467,SEC31A
205225_at,0.522984,0.2464525,ESR1
222115_x_at,0.5230295,0.2119361,GLYR1
206855_s_at,0.5230444,-0.2278164,HYAL2
216253_s_at,0.523046,0.3359646,PARVB
214913_at,0.5230758,0.2185582,ADAMTS3
206013_s_at,0.5230767,-0.52704,ACTL6B
221587_s_at,0.5231056,-0.1377969,C19orf24
205328_at,0.5231646,-0.1799492,CLDN10
206738_at,0.5232094,0.2272591,APOC4-APOC2///APOC4///APOC2
216091_s_at,0.5232678,0.1845631,BTRC
206021_at,0.5232792,0.4093614,SCAND2P
219556_at,0.5233147,-0.2604548,C16orf59
212045_at,0.5233235,0.2392246,GLG1
204151_x_at,0.5235027,-0.2184973,AKR1C1
211450_s_at,0.5235122,0.5455317,MSH6
205082_s_at,0.5235141,-0.4393569,AOX1
201333_s_at,0.5235212,-0.2477126,ARHGEF12
202762_at,0.5235844,-0.1574693,ROCK2
203542_s_at,0.5236865,-0.2449833,KLF9
220307_at,0.5237636,0.3835083,CD244
209987_s_at,0.5238252,0.274646,ASCL1
204260_at,0.5238657,-0.3031368,CHGB
212287_at,0.523919,-0.1499304,SUZ12
209457_at,0.5239199,-0.2058591,DUSP5
221349_at,0.5239779,-0.3815203,VPREB1
216440_at,0.5240063,-0.2212125,
219576_at,0.5240759,0.5408485,MAP7D3
204471_at,0.5241575,-0.268441,GAP43
221256_s_at,0.5242748,0.3837843,HDHD3
208575_at,0.5242962,0.1976989,HIST1H3A
216435_at,0.5243061,0.6669412,MAP2K5
207275_s_at,0.5244344,-0.2730022,ACSL1
213098_at,0.5246006,0.2400158,CNOT9
220466_at,0.5246138,0.475374,CCDC15
205900_at,0.5246166,0.2185152,KRT1
220222_at,0.5246659,0.2629454,RBM12B-AS1
214099_s_at,0.5246761,-0.6279851,LOC101930416///LOC101929792///LOC100996724///PDE4DIP
214394_x_at,0.5247052,0.1964973,EEF1D
201205_at,0.5247384,-0.2415542,RRBP1
217393_x_at,0.5247713,0.1815074,UBE2NL
213789_at,0.5247957,0.4615452,EBP
205359_at,0.5248069,0.1297673,AKAP6
48030_i_at,0.524837,0.1450406,FAXDC2
210460_s_at,0.5248584,0.2262925,PSMD4
205961_s_at,0.5249003,-0.1913822,PSIP1
64900_at,0.5249003,0.3723687,TMEM231
206177_s_at,0.5249008,0.2094472,ARG1
220852_at,0.5249361,0.37559,FOXN3-AS2
212058_at,0.5249903,-0.1455757,U2SURP
210497_x_at,0.5249908,-0.4412295,SSX2B///SSX2
220225_at,0.5250347,0.2100527,IRX4
212143_s_at,0.5250482,-0.2486539,IGFBP3
216956_s_at,0.525108,0.2679932,ITGA2B
215478_at,0.525172,0.4301444,RIMS2
201293_x_at,0.5252008,-0.2170613,LOC101060363///PPIA
208957_at,0.5252428,0.153055,ERP44
213738_s_at,0.5252535,-0.2388212,ATP5A1
206895_at,0.5252584,-0.275854,PPP1R3A
216602_s_at,0.5253056,0.4016553,FARSA
209085_x_at,0.5254045,-0.1566889,RFC1
207831_x_at,0.5254495,-0.3495402,DHPS
210781_x_at,0.5255316,0.5715293,GRIN1
207442_at,0.5255397,-0.4504571,CSF3
202027_at,0.5255518,-0.181387,TMEM184B
206819_at,0.5255788,-0.356113,POM121L9P
219593_at,0.5256689,0.4369881,SLC15A3
216711_s_at,0.5256784,0.2091305,TAF1
213791_at,0.5257448,-0.1837736,PENK
201562_s_at,0.5257566,0.1933302,SORD
200620_at,0.525811,-0.256,TMEM59
208439_s_at,0.5258261,0.2636317,FCN2
213262_at,0.5259935,-0.162005,SACS
221516_s_at,0.5260165,0.1596793,MIEF1
201733_at,0.5260952,-0.2350931,CLCN3
205253_at,0.5261997,0.3997118,PBX1
208874_x_at,0.5262401,0.2105409,PTPA
203128_at,0.5262649,0.5370533,SPTLC2
206272_at,0.5263189,-0.2064828,SPHAR///RAB4A
212450_at,0.5263347,0.1574563,SECISBP2L
210143_at,0.5264455,0.3613545,ANXA10
201710_at,0.5265348,0.2837501,MYBL2
205256_at,0.5265354,-0.2401943,ZBTB39
202109_at,0.5265458,0.1526747,ARFIP2
212356_at,0.5266187,0.1999119,KHNYN
201994_at,0.5266372,-0.1536715,MORF4L2
217656_at,0.5266741,0.2737571,
218789_s_at,0.5266979,0.1666515,C11orf71
216919_at,0.5267448,-0.34014,TP53I11
211114_x_at,0.5267867,0.1483417,GEMIN2
39582_at,0.5267912,0.1605001,CYLD
210639_s_at,0.5269203,-0.1750362,ATG5
217080_s_at,0.5269269,0.1800955,HOMER2
209078_s_at,0.526942,0.2515807,TXN2
208002_s_at,0.5269633,0.2471265,ACOT7
220207_at,0.526984,-0.1474542,YIF1B
203020_at,0.5270119,-0.1636332,RABGAP1L
209441_at,0.527182,0.292647,RHOBTB2
206521_s_at,0.5272021,0.4413326,GTF2A1
204634_at,0.5273171,-0.1427767,NEK4
219382_at,0.5273555,0.1698251,SERTAD3
206216_at,0.5273945,-0.1777897,SRPK3
208225_at,0.5274192,0.2856552,FGFR2
209762_x_at,0.5274412,-0.1429315,SP110
202394_s_at,0.5275376,0.1797554,ABCF3
203753_at,0.527564,0.2421389,TCF4
210679_x_at,0.5275916,0.3239853,
222039_at,0.5275941,0.2124507,KIF18B
212912_at,0.5276971,0.1760589,RPS6KA2
203002_at,0.5277105,0.1996794,AMOTL2
40093_at,0.5277366,-0.4130355,BCAM
201240_s_at,0.5277798,-0.1538993,SPCS2
203224_at,0.5278041,-0.2666788,RFK
208246_x_at,0.527865,0.2486094,
212130_x_at,0.5278787,-0.1480114,EIF1
222197_s_at,0.5279146,0.3050935,
211116_at,0.5281737,-0.5920649,SLC9A2
211383_s_at,0.5283053,-0.1687242,WDR37
211123_at,0.5284637,0.2339813,SLC5A5
208162_s_at,0.5285371,0.2858238,
221848_at,0.5285643,0.2583753,ZGPAT
213756_s_at,0.5286579,0.2127878,HSF1
218492_s_at,0.5287487,0.1534703,THAP7
203230_at,0.5287739,-0.1561243,DVL1
211159_s_at,0.5288004,0.2201912,PPP2R5D
219816_s_at,0.5288444,-0.1570302,RBM23
205263_at,0.528849,-0.167774,BCL10
222310_at,0.5288901,-0.229301,SCAF4
208937_s_at,0.5288989,-0.2144763,ID1
200758_s_at,0.528908,0.1409449,NFE2L1
212381_at,0.5289214,-0.2346383,USP24
212125_at,0.5289572,0.2058237,RANGAP1
209669_s_at,0.5289659,-0.1456623,SERBP1
214779_s_at,0.5289944,-0.223162,SGSM3
208684_at,0.5290167,0.1407661,COPA
214958_s_at,0.5290188,0.2085686,TMC6
205845_at,0.5290526,-0.3944049,CACNA1H
205089_at,0.5290727,0.1430583,ZNF7
200960_x_at,0.5290884,-0.1641931,CLTA
209892_at,0.5290966,-0.2392798,FUT4
219629_at,0.5291549,0.2403802,FAM118A
204163_at,0.5292173,-0.2317341,EMILIN1
218801_at,0.5292238,-0.1690335,UGGT2
215464_s_at,0.5293117,0.2316595,P2RX5-TAX1BP3///TAX1BP3///P2RX5
206800_at,0.5293759,-0.1902359,MTHFR
203564_at,0.5293881,-0.2370814,FANCG
203409_at,0.5294823,0.29074,DDB2
216920_s_at,0.5295185,0.2872102,TARP///TRGV9///TRGC2
203603_s_at,0.5295613,0.232402,ZEB2
212116_at,0.529584,-0.1765366,TRIM27
207440_at,0.5296188,0.211083,SLC35A2
204137_at,0.5296822,0.1484366,GPR137B
205194_at,0.5297043,-0.1798604,PSPH
220337_at,0.5297403,0.4451934,NGB
218933_at,0.5297769,0.3614537,SPATA5L1
206364_at,0.5297803,0.3798108,KIF14
213694_at,0.5298115,-0.1615379,RSBN1
220604_x_at,0.5299349,-0.2573081,FTCD
209793_at,0.5299437,-0.237031,GRIA1
202112_at,0.529992,0.1748426,VWF
205473_at,0.53001,-0.44121,ATP6V1B1
218423_x_at,0.5300191,-0.1449479,VPS54
32099_at,0.5300468,-0.1453925,SAFB2
201281_at,0.5300726,0.1581551,ADRM1
215979_s_at,0.5300792,0.3370416,SLC7A1
221430_s_at,0.5301287,0.1618132,RNF146
209476_at,0.5301321,-0.2588062,TMX1
220010_at,0.5301383,0.5739835,KCNE5
212984_at,0.5301639,-0.1978699,ATF2
220457_at,0.5302282,-0.2656047,SAMD4B
209532_at,0.530246,0.3482736,PLAA
222294_s_at,0.5302574,-0.226903,RAB27A
220668_s_at,0.5302832,0.3084254,DNMT3B
200996_at,0.5303419,-0.4222573,ACTR3
211795_s_at,0.5305172,-0.368281,FYB
208770_s_at,0.5305994,-0.3055925,EIF4EBP2
218101_s_at,0.5305999,-0.275671,NDUFC2-KCTD14///NDUFC2
214257_s_at,0.5306246,0.1749275,SEC22B
210282_at,0.5306354,-0.3415001,ZMYM2
203483_at,0.5306701,0.2403635,SEMA4G
215525_at,0.5307013,0.2219014,
214895_s_at,0.5307228,-0.4130757,ADAM10
221513_s_at,0.5307532,-0.2015499,ALG11///UTP14A///UTP14C
203477_at,0.5307726,0.3545205,COL15A1
204904_at,0.5308381,-0.3532436,GJA4
203469_s_at,0.5308658,-0.4084762,CDK10
214982_at,0.530924,0.6728437,LOC101929240///SNRNP200
202223_at,0.5309348,0.1956932,STT3A
212892_at,0.5309768,0.1418804,ZNF282
212947_at,0.5311344,0.1634289,SLC9A8
214889_at,0.531157,-0.222116,FAM149A
209511_at,0.5311991,0.1745428,POLR2F
207554_x_at,0.5312848,0.1744579,TBXA2R
214337_at,0.5312984,-0.3563179,COPA
209639_s_at,0.5313025,0.1909097,RGS12
219917_at,0.5313086,0.1954852,ZCCHC4
203711_s_at,0.5313559,-0.2155051,HIBCH
202316_x_at,0.5314509,-0.4894805,UBE4B
216099_at,0.5315204,-0.3302194,HTR7P1
220633_s_at,0.5315438,0.2092811,HP1BP3
216182_at,0.5315757,0.1854131,SYNJ2
214278_s_at,0.5316202,-0.3301205,NDRG2
201746_at,0.5316397,0.2113684,TP53
205632_s_at,0.5316583,-0.1931708,PIP5K1B
218870_at,0.5316745,-0.1810452,LOC101928361///ARHGAP15
206838_at,0.5317123,0.4255226,TBX19
217944_at,0.5317422,0.1394083,POMGNT1
201228_s_at,0.531747,-0.2360287,ARIH2
208104_s_at,0.5317799,0.208511,TSC22D4
214366_s_at,0.5317811,-0.3951547,ALOX5
211525_s_at,0.5317935,0.4173778,GP5
220448_at,0.5318914,-0.4067452,KCNK12
203592_s_at,0.5318965,-0.1994595,FSTL3
217294_s_at,0.5319305,0.4298289,ENO1
222021_x_at,0.5320524,-0.1386098,SDHAP2///SDHAP1
210418_s_at,0.5320722,0.272271,IDH3B
205469_s_at,0.5320849,-0.2036168,IRF5
218257_s_at,0.5321054,-0.199714,UGGT1
208667_s_at,0.5321364,-0.1798691,ST13
212929_s_at,0.5321423,0.1521457,LOC101930591///FAM21A///FAM21C
201485_s_at,0.5321819,-0.5978894,RCN2
221100_at,0.5322644,0.2843553,C6orf15
33646_g_at,0.5323295,0.248214,GM2A
213640_s_at,0.5323585,0.4577256,LOX
204801_s_at,0.532364,0.5111293,DHRS12
216658_at,0.532379,0.2675755,
206083_at,0.5324277,-0.41197,ADGRB1
211624_s_at,0.5325814,-0.3675682,DRD2
220271_x_at,0.5326793,0.1797625,EFCAB6
218247_s_at,0.5327277,-0.1884607,MEX3C
210106_at,0.5327431,0.1851224,BLOC1S1-RDH5///RDH5
200761_s_at,0.5328308,-0.2047937,ARL6IP5
221112_at,0.5328391,-0.1580039,IL1RAPL2
218261_at,0.5328603,-0.2354054,AP1M2
202641_at,0.5328986,0.1824165,ARL3
211234_x_at,0.5329082,0.3899366,ESR1
209482_at,0.5329192,-0.1683041,POP7
214027_x_at,0.5331981,0.2402615,SUPT20H///DES
222092_at,0.5332051,0.4567994,PTPN21
201193_at,0.5332809,-0.1285234,IDH1
213830_at,0.5333242,0.192038,YME1L1
213282_at,0.5333374,-0.1734893,APOOL
208773_s_at,0.5333699,-0.1581698,ANKHD1-EIF4EBP3///ANKHD1
222182_s_at,0.5333979,-0.1673118,CNOT2
209840_s_at,0.5334782,0.1370435,LRRN3
221525_at,0.533577,0.4829565,ZMIZ2
207382_at,0.5336029,0.2801383,TP63
200627_at,0.5336365,-0.2662757,PTGES3
204744_s_at,0.5336397,-0.1620169,IARS
202053_s_at,0.5336585,-0.2623056,ALDH3A2
214030_at,0.5336766,-0.1997416,CRYBG3
214851_at,0.5337001,-0.4056263,HNF4A
211160_x_at,0.5338675,-0.2106334,ACTN1
204397_at,0.533915,0.4172069,EML2
203848_at,0.5339314,0.1780489,AKAP8
207338_s_at,0.5339369,-0.3324575,ZNF200
218348_s_at,0.5339677,0.1771867,ZC3H7A
222215_at,0.5339755,-0.405438,SLC38A7
222120_at,0.5340246,0.3199971,ZNF764
207328_at,0.5340426,0.4908021,ALOX15
220077_at,0.5340524,-0.5125947,CCDC134
203812_at,0.5340867,0.1938855,SLIT3
218567_x_at,0.534166,0.3240144,DPP3
220433_at,0.5342237,-0.3476046,PRRG3
216458_at,0.5342387,0.3173855,PQLC3
213413_at,0.5342769,0.285705,STON1
208241_at,0.5343137,0.253271,NRG1
36865_at,0.5343214,0.1610411,ANGEL1
203238_s_at,0.5343298,0.274199,NOTCH3
204944_at,0.5343709,0.2364861,PTPRG
212561_at,0.5343822,0.1628752,DENND5A
204524_at,0.5343873,-0.1843096,LOC101060747///PDPK1
209272_at,0.5343974,-0.136931,NAB1
204567_s_at,0.5344407,0.2007725,ABCG1
203814_s_at,0.5344981,0.2192281,NQO2
214585_s_at,0.5345729,0.1324221,VPS52
220195_at,0.5346371,-0.1951325,MBD5
211426_x_at,0.5346598,0.1903957,GNAQ
205118_at,0.5347476,-0.6129001,FPR1
40225_at,0.5347918,-0.1920336,GAK
210096_at,0.5349038,-0.36382,CYP4B1
213616_at,0.534921,-0.3157966,TPGS2
220890_s_at,0.534947,-0.1691829,APOLD1///DDX47
211833_s_at,0.5349847,-0.3400493,BAX
200771_at,0.5350116,-0.1855885,LAMC1
218163_at,0.5350303,-0.4577196,MCTS1
220033_at,0.535105,0.3384005,
212754_s_at,0.5351475,-0.1557027,MON2
208915_s_at,0.5351687,0.3532762,GGA2
205045_at,0.535179,-0.3996093,AKAP10
209912_s_at,0.5352114,0.1984184,MIR4656///AP5Z1
201241_at,0.5352644,-0.2184134,DDX1
220597_s_at,0.5353536,-0.1374159,ARL6IP4
209333_at,0.535363,-0.2669093,ULK1
212463_at,0.5353772,-0.203888,CD59
206018_at,0.5355026,-0.2244415,FOXG1
41657_at,0.5355075,-0.2231285,STK11
211775_x_at,0.5355147,-0.3765013,
217261_at,0.535538,-0.248033,TTTY2B///TTTY2
204939_s_at,0.5355865,-0.5122316,PLN
217370_x_at,0.5356132,0.1889283,FUS
219795_at,0.5356168,-0.4918032,SLC6A14
218328_at,0.5356437,0.293515,COQ4
215526_at,0.535685,0.480739,
215915_at,0.5357342,-0.6640087,GULP1
220794_at,0.5357363,-0.4770076,GREM2
205507_at,0.5357562,-0.1839138,ARHGEF15
207047_s_at,0.5357948,0.4073132,CLCNKB///CLCNKA
218459_at,0.5357954,0.1659787,TOR3A
204810_s_at,0.53585,0.2118988,CKM
214250_at,0.5358803,-0.1985024,NUMA1
220901_at,0.5359491,0.2753155,GPR157
214677_x_at,0.5359584,0.3179799,IGLC1
203401_at,0.5359886,-0.1449509,PRPS2
211010_s_at,0.5360052,0.3182419,NCR3
222099_s_at,0.5360056,0.2032458,LSM14A
208349_at,0.5360178,-0.2778501,TRPA1
218966_at,0.5360685,0.1602614,MYO5C
213357_at,0.5361418,0.2185321,GTF2H5
213252_at,0.5361476,-0.2122069,SH3PXD2A
209691_s_at,0.5361718,-0.2843228,DOK4
214666_x_at,0.5361727,0.3375623,IREB2
213239_at,0.5362046,0.1784921,PIBF1
209176_at,0.5362425,-0.3638894,SEC23IP
212989_at,0.5362476,-0.1905178,SGMS1
212928_at,0.5362699,-0.1486219,TSPYL4
205060_at,0.5363162,-0.1980999,PARG
218469_at,0.5363826,0.2056817,GREM1
209687_at,0.5363894,0.2009866,CXCL12
39966_at,0.5364091,-0.1427384,CSPG5
211913_s_at,0.5364734,0.2522826,MERTK
220976_s_at,0.536505,0.3414468,KRTAP1-1
215105_at,0.5365173,-0.1512933,N4BP2L2-IT2
220511_s_at,0.5365257,0.357094,DLC1
204148_s_at,0.5365573,-0.2168824,POMZP3///ZP3
201577_at,0.5365786,0.1955986,NME1
205192_at,0.5366571,0.2531271,MAP3K14
211545_at,0.5366689,-0.315059,GHRHR
221199_at,0.5366913,0.1802346,GFRA4
221293_s_at,0.5366993,0.416972,DEF6
211364_at,0.5369035,-0.1588973,MTAP
205311_at,0.5369458,0.4519508,DDC
206003_at,0.5369476,0.1595884,CEP135
204971_at,0.5370805,-0.2958368,CSTA
210190_at,0.5370965,0.2986432,STX11
209285_s_at,0.5371339,0.1817287,FAM208A
213615_at,0.5372377,0.1660871,LPCAT3
207451_at,0.5373155,0.2406476,NKX2-8
205195_at,0.537319,0.5847624,AP1S1
220276_at,0.5373368,-0.4511895,RERGL
203422_at,0.5374504,-0.4957093,POLD1
209408_at,0.5374909,-0.2572706,KIF2C
213298_at,0.5375149,0.2174645,NFIC
207986_x_at,0.5376239,0.1922357,CYB561
206000_at,0.5376525,0.2196534,MEP1A
39891_at,0.5377402,0.2017813,ZNF710
205096_at,0.5377873,-0.2023993,POM121
216108_at,0.5378096,0.4225074,LOC105373738
218749_s_at,0.537861,0.3001711,SLC8B1
208392_x_at,0.5379162,0.3908039,SP110
216032_s_at,0.5379609,0.1694044,ERGIC3
204401_at,0.5379778,0.4086234,KCNN4
208534_s_at,0.5379824,0.1707322,RASA4B///RASA4CP///RASA4
218426_s_at,0.5379829,0.2001423,RNF216
212707_s_at,0.5380624,0.2383941,RASA4B///RASA4CP///RASA4
207187_at,0.538098,0.176773,JAK3
216095_x_at,0.5381354,-0.1413222,MTMR1
220100_at,0.5382028,0.2165972,SLC22A11
219484_at,0.5382164,0.1866671,HCFC2
210583_at,0.5383351,0.2873889,POLDIP3
219945_at,0.5383802,0.1956484,DDX25
201905_s_at,0.5384193,-0.232305,CTDSPL
217026_at,0.5384532,0.1800803,CFTR
205288_at,0.538536,0.2549223,CDC14A
218989_x_at,0.5386575,-0.3895185,SLC30A5
208380_at,0.538709,0.3661412,LBX1
217932_at,0.5387132,0.1341528,MRPS7
217867_x_at,0.5387422,-0.2988267,BACE2
217523_at,0.5388156,-0.301079,CD44
214206_at,0.5388799,0.2580398,PPIL6
213889_at,0.5389422,-0.181188,PIGL
210242_x_at,0.5389722,-0.1919389,ST20
216393_at,0.5390074,0.5200772,C10orf12
204528_s_at,0.5390672,0.1546794,NAP1L1
57539_at,0.5391646,0.2127737,ZGPAT///LIME1
216230_x_at,0.5391796,0.2606858,SMPD1
207418_s_at,0.5391825,0.3594325,DDO
205070_at,0.5392516,0.134158,ING3
211682_x_at,0.539263,-0.2300267,UGT2B28
203669_s_at,0.5393306,-0.2016148,DGAT1
209040_s_at,0.53936,-0.3342212,PSMB8
201667_at,0.5394069,0.1842465,GJA1
203613_s_at,0.5394075,-0.2411498,NDUFB6
52731_at,0.5394225,0.156634,AMBRA1
209969_s_at,0.5394346,0.2283952,STAT1
217377_x_at,0.5394397,0.179856,NTRK3
222244_s_at,0.5394552,0.1660113,TUG1
201147_s_at,0.5394831,-0.1807933,TIMP3
220071_x_at,0.539651,0.2041723,HAUS2
213304_at,0.5397646,-0.2165445,FAM179B
217711_at,0.5397913,0.3506728,TEK
210305_at,0.5398059,-0.2499338,PDE4DIP
