ID,P.Value,logFC,Gene.symbol
219745_at,0.4304289,0.1902232,MFSD13A
45633_at,0.4305747,0.3472019,GINS3
206665_s_at,0.4306997,0.7309661,BCL2L1
216328_at,0.430758,-0.4960149,SIGLEC8
208193_at,0.4307653,0.6061159,IL9
207456_at,0.4307668,-0.4504268,HNF4G
206271_at,0.4308247,-0.347075,TLR3
218040_at,0.4308277,-0.2150193,PRPF38B
214233_at,0.4309984,-0.3006766,GGA2
215181_at,0.4310653,0.3998466,CDH22
203663_s_at,0.4311021,-0.319527,COX5A
208456_s_at,0.431107,-0.2918737,RRAS2
213299_at,0.4311582,0.4575178,ZBTB7A
208132_x_at,0.4311753,0.2380528,PRRC2A
200608_s_at,0.4311761,0.2175366,RAD21
216589_at,0.4311889,-0.4656556,
219314_s_at,0.4312002,-0.2533967,ZNF219
216785_at,0.431238,0.4666699,
201994_at,0.4312695,-0.1535714,MORF4L2
219880_at,0.4313267,0.2784449,CTC-338M12.4
207264_at,0.4313944,-0.7576688,KDELR3
220829_s_at,0.4314459,0.4114162,B3GALT1
214026_s_at,0.4314916,0.2340326,SPRED2
200665_s_at,0.4315323,0.3556895,SPARC
204772_s_at,0.4316095,0.2086583,TTF1
201684_s_at,0.4316099,-0.1836763,TOX4
219882_at,0.4316739,-0.2205977,TTLL7
214618_at,0.431753,-0.3464761,CFLAR
205076_s_at,0.4317936,0.2036355,MTMR11
211130_x_at,0.4318265,0.473488,EDA
217393_x_at,0.4318543,-0.1802767,UBE2NL
214328_s_at,0.431871,-0.1585707,HSP90AA1
205479_s_at,0.4319641,0.2488467,PLAU
204015_s_at,0.4320089,-0.5347994,DUSP4
211830_s_at,0.4320138,-0.3731393,CACNA1I
221323_at,0.4320211,-0.2120021,ULBP1
216815_at,0.4320797,-0.4404672,
219950_s_at,0.4321181,-0.2326467,TIAM2
219374_s_at,0.4321517,-0.1862124,ALG9
221118_at,0.4321801,-0.7843765,PKD2L2
217687_at,0.4322325,-0.1720636,ADCY2
206395_at,0.4322763,0.2486134,DGKG
200986_at,0.4324004,-0.2922196,SERPING1
212885_at,0.4324211,-0.1882135,MPHOSPH10
200783_s_at,0.4324759,0.1923178,STMN1
207442_at,0.4325541,-0.4607091,CSF3
216826_at,0.4325705,0.4038074,
209010_s_at,0.4326215,-0.2609118,TRIO
219776_s_at,0.4326271,-0.4223921,
212986_s_at,0.4326423,0.1677344,TLK2
202153_s_at,0.4326609,-0.3503966,NUP62
203970_s_at,0.4326734,0.1779984,PEX3
216840_s_at,0.4326797,-0.4651108,LAMA2
208659_at,0.4327204,-0.3007549,CLIC1
211814_s_at,0.4327273,-0.2845524,CCNE2
217582_at,0.4327283,0.648879,
208844_at,0.4327401,-0.2278995,VDAC3
202134_s_at,0.4327792,-0.2731429,WWTR1
222040_at,0.43278,0.3284155,HNRNPA1
207364_at,0.4328003,0.2466194,TEX28
213815_x_at,0.4328171,-0.1543519,CACTIN
201626_at,0.4329275,0.215332,INSIG1
219874_at,0.4329524,0.1803964,SLC12A8
213493_at,0.4329541,0.8633259,SNED1
214948_s_at,0.4329998,-0.174121,TMF1
204314_s_at,0.4330972,0.2640395,CREB1
221814_at,0.4331041,0.3515603,ADGRA2
216227_at,0.4331449,-0.6734878,LOC105379655
204836_at,0.4331453,0.2003672,GLDC
210117_at,0.4332283,0.3061538,SPAG1
216735_x_at,0.4332449,0.2304655,
217362_x_at,0.4332556,-0.2003842,HLA-DRB6
213106_at,0.4332793,-0.15676,ATP8A1
206673_at,0.4333002,-0.2238984,GPR176
201721_s_at,0.4333263,-0.290213,LAPTM5
207203_s_at,0.4333285,-0.4440712,NR1I2
212831_at,0.4333935,-0.5741033,MEGF9
220911_s_at,0.4334128,0.6699095,NYNRIN
204944_at,0.4334782,-0.1898057,PTPRG
222157_s_at,0.4335439,0.2186147,WDR48
222311_s_at,0.4336045,-0.1790681,SCAF4
214352_s_at,0.4336464,0.1910196,KRAS
220612_at,0.4337503,0.202116,
200961_at,0.4337521,0.1915491,SEPHS2
219439_at,0.4338977,0.2257363,C1GALT1
219102_at,0.4339475,-0.5204502,RCN3
212917_x_at,0.4339513,0.2433986,RECQL
220148_at,0.4339587,-0.2104277,ALDH8A1
210266_s_at,0.4340281,0.199588,TRIM33
209059_s_at,0.434047,0.1939076,EDF1
217081_at,0.434054,-0.4885242,OR2H2
214700_x_at,0.4341999,0.2564893,RIF1
74694_s_at,0.4342525,-0.2334357,RABEP2
208672_s_at,0.4342797,0.2497542,SRSF3
205776_at,0.4342843,0.2242063,FMO5
203278_s_at,0.4343078,0.2695489,PHF21A
220428_at,0.4344235,0.2789915,CD207
203371_s_at,0.4346654,-0.1835606,NDUFB3
211241_at,0.4346669,0.435576,ANXA2P3
208616_s_at,0.4346872,-0.1794051,PTP4A2
214099_s_at,0.4347238,0.6513931,LOC101930416///LOC101929792///LOC100996724///PDE4DIP
208957_at,0.4347599,0.1578416,ERP44
209629_s_at,0.4347792,0.5007088,NXT2
205267_at,0.4348213,0.4812907,POU2AF1
200046_at,0.4348434,0.278763,DAD1
217407_x_at,0.4348485,0.4522261,PPIL2
212217_at,0.4349741,-0.3023043,PREPL
218748_s_at,0.4350302,0.5030696,EXOC5
206999_at,0.4350386,-0.5900122,IL12RB2
220987_s_at,0.4350793,-0.2131582,NUAK2///AKIP1
211011_at,0.4351333,-0.5062082,COL19A1
215533_s_at,0.4352162,0.2882976,UBE4B
216464_x_at,0.4353016,0.396616,PTGDR2
51774_s_at,0.4353219,0.1460109,UBE2D4
215457_at,0.435389,-0.5334202,
218858_at,0.4354324,-0.1869746,DEPTOR
209583_s_at,0.4354519,-0.23931,CD200
209652_s_at,0.4354721,0.4902182,PGF
214079_at,0.4354751,0.2742459,DHRS2
202263_at,0.4355191,0.1704303,CYB5R1
212315_s_at,0.4356235,0.3417614,NUP210
209487_at,0.4356505,-0.2974671,RBPMS
221297_at,0.4356997,0.1498031,GPRC5D
201025_at,0.4357322,-0.1498967,EIF5B
219990_at,0.4357915,0.5647477,E2F8
214137_at,0.4358068,-0.2222217,PTPRJ
208348_s_at,0.4358434,0.6306103,CBLB
206758_at,0.4358982,-0.4950708,EDN2
208532_x_at,0.4359202,0.1933359,KRTAP5-8
220253_s_at,0.4359705,-0.5107442,LRP12
215883_at,0.4360089,0.1662808,CTNNA1
221745_at,0.4360365,0.2250916,DCAF7
216845_x_at,0.4360627,0.5128782,KMT2D
204096_s_at,0.4360708,-0.4913454,ELL
221049_s_at,0.436078,0.4650861,POLL
210383_at,0.436117,-0.2743265,SCN1A
213152_s_at,0.4361591,-0.2159119,SRSF8
218798_at,0.4361722,0.231092,KRI1
219456_s_at,0.4362786,-0.5219451,RIN3
202095_s_at,0.4363426,0.4782248,BIRC5
201971_s_at,0.436386,-0.5086492,ATP6V1A
202721_s_at,0.4364011,0.2962953,GFPT1
207277_at,0.4364145,-0.2022911,CD209
213088_s_at,0.4364218,-0.1310355,DNAJC9
217067_s_at,0.4364451,0.7834695,DMP1
203660_s_at,0.4365151,-0.2037936,PCNT
206400_at,0.4365583,-0.3688115,LGALS7B///LGALS7
212253_x_at,0.436617,0.3156393,DST
217352_at,0.4367455,-0.3994387,
215383_x_at,0.4367577,0.229815,SPG21
203272_s_at,0.4367872,-0.2617358,TUSC2
214809_at,0.4367946,0.3416054,LOC100294145
202851_at,0.4368751,-0.1963949,AAGAB
218514_at,0.4369293,-0.1617898,SMG8
203008_x_at,0.4369734,-0.2671383,TXNDC9
203161_s_at,0.4369969,-0.3133427,RNF8
207374_at,0.4371755,-0.6230968,PLSCR2
204269_at,0.4372221,0.2557637,PIM2
210377_at,0.4372264,0.5412279,ACSM3
219850_s_at,0.4372436,-0.7467448,EHF
208335_s_at,0.4372534,-0.464221,ACKR1
202579_x_at,0.4372712,-0.1434014,HMGN4
212874_at,0.4373027,0.2709845,
220340_at,0.4373348,-0.6312116,GREB1L
205353_s_at,0.4373391,0.1485072,PEBP1
215132_at,0.4373489,-0.3024448,
216255_s_at,0.4374099,-0.4742273,GRM8
213018_at,0.4374506,0.1731535,GATAD1
205953_at,0.4374833,-0.2393352,LRIG2
218546_at,0.437554,0.2476653,C1orf115
219076_s_at,0.4375809,-0.2002467,PXMP2
201171_at,0.4376886,-0.7874949,ATP6V0E1
211483_x_at,0.4376983,-0.3482575,CAMK2B
209180_at,0.4377261,-0.2227491,RABGGTB
209788_s_at,0.4377304,-0.5801012,ERAP1
200678_x_at,0.4378792,0.1953594,GRN
219401_at,0.4379469,0.525967,XYLT2
221773_at,0.4380515,0.2869934,ELK3
220503_at,0.4380701,0.5194817,SLC13A1
206141_at,0.4380762,0.2830714,MOCS3
211696_x_at,0.4381155,0.5293796,HBB
219253_at,0.4382199,-0.2195558,TMEM185B
210586_x_at,0.4383412,0.2649123,RHD
218906_x_at,0.4384569,-0.2886257,KLC2
217840_at,0.4384602,-0.1559469,DDX41
215771_x_at,0.4384628,0.2676628,RET
204035_at,0.43848,-0.4235438,SCG2
203531_at,0.4384885,0.1650168,CUL5
213331_s_at,0.4385152,0.1763317,NEK1
222155_s_at,0.4385334,-0.6376444,SLC52A2
218615_s_at,0.438575,-0.1915351,TMEM39A
215308_at,0.4385838,0.7256977,XRCC6
201296_s_at,0.4386382,0.1628282,WSB1
221295_at,0.4386504,-0.4015065,CIDEA
206016_at,0.4386527,0.2202415,CCDC22
216613_at,0.4386594,0.9139237,
218909_at,0.4386721,-0.2501059,RPS6KC1
207553_at,0.4386786,0.240452,OPRK1
207770_x_at,0.4387742,-0.5429212,CSH2///CSH1
203771_s_at,0.4388647,0.5538003,BLVRA
204537_s_at,0.4388755,-0.4848649,MIR452///MIR224///GABRE
207190_at,0.4389586,0.4566263,ZZEF1
209949_at,0.4390012,-0.3051891,NCF2
217337_at,0.4390069,0.4942245,
219458_s_at,0.4390221,-0.1576391,NSUN3
207279_s_at,0.4391584,0.224631,NEBL
212578_x_at,0.4392685,0.2031287,RPS17
222049_s_at,0.4392728,-0.2835225,RBP4
220621_at,0.4392901,-0.3343565,FOXE3
212306_at,0.4393581,-0.1728547,CLASP2
91684_g_at,0.4393758,-0.2483384,EXOSC4
200682_s_at,0.4394392,-0.219439,UBE2L3
221868_at,0.4394393,-0.2774717,PAIP2B
200897_s_at,0.4395173,0.3207951,PALLD
219164_s_at,0.4395266,-0.1885399,ATG2B
218579_s_at,0.4395485,-0.3854709,DHX35
219355_at,0.4395749,0.1954263,CXorf57
212985_at,0.4396438,-0.187509,APBB2
218851_s_at,0.4396678,-0.2477949,SFT2D3///WDR33
201543_s_at,0.4396737,-0.2859206,SAR1A
218831_s_at,0.4397278,0.524778,FCGRT
205859_at,0.4397404,-0.2343944,LY86
208280_at,0.4397714,-0.5665297,CDRT1
204265_s_at,0.4398191,0.2513846,GPSM3
207782_s_at,0.4398657,0.2929587,PSEN1
218814_s_at,0.4399594,-0.1943077,TMEM206
216346_at,0.4400834,0.3898926,SEC14L3
209025_s_at,0.4401465,0.1629932,SYNCRIP
213906_at,0.4402001,0.2721051,MYBL1
217850_at,0.4402344,-0.1592526,SNORD19B///GNL3
215291_at,0.4402727,-0.5082312,MKL1
211077_s_at,0.4402754,0.5278101,TLK1
207222_at,0.4402955,-0.2576214,LOC100652777///PLA2G10
209341_s_at,0.4403316,0.2283624,IKBKB
219931_s_at,0.4403517,-0.5534628,KLHL12
217820_s_at,0.4404166,0.267315,ENAH
215542_at,0.4404481,-0.6229036,
217036_at,0.4404635,0.4887093,
209706_at,0.4404824,-0.2204664,NKX3-1
222245_s_at,0.4405388,-0.1697561,FER1L4
221381_s_at,0.4406747,0.2150399,MORF4L1
216057_at,0.4406824,0.6052444,RAB3GAP2
207636_at,0.4406862,0.2240554,SERPINI2
213481_at,0.4407089,0.6070818,S100A13
204646_at,0.4407434,0.2377088,DPYD
215974_at,0.4407903,0.4907527,HCG4B
212864_at,0.4408487,-0.1356648,CDS2
210663_s_at,0.4408722,-0.4563087,KYNU
206889_at,0.4409099,0.2320344,PDIA2
218281_at,0.4409343,-0.153722,MRPL48
202155_s_at,0.4409381,0.152038,NUP214
215769_at,0.440939,0.2459533,YME1L1
209250_at,0.4409476,0.2274649,DEGS1
202035_s_at,0.4410655,0.2464718,SFRP1
216525_x_at,0.4410741,-0.2078984,PMS2P3
209753_s_at,0.4410817,-0.1921216,TMPO
202686_s_at,0.4410926,0.2168821,AXL
205635_at,0.4410976,-0.2308005,KALRN
220158_at,0.4410988,-0.1944336,LGALS14
207928_s_at,0.441131,0.8568458,GLRA3
219697_at,0.4411687,-0.3110944,HS3ST2
207811_at,0.4411782,0.3152216,KRT12
216538_at,0.4411809,0.2140061,
219452_at,0.4411861,0.2368846,DPEP2
218577_at,0.4412416,0.2069169,LRRC40
207176_s_at,0.4412647,-0.1776717,CD80
209471_s_at,0.4414008,-0.1942265,FNTA
204033_at,0.4414239,0.1841509,TRIP13
214187_x_at,0.4415837,0.3824258,CTDSPL
208687_x_at,0.4416416,-0.3476537,SNORD14D///SNORD14C///HSPA8
209281_s_at,0.4417146,0.2694212,ATP2B1
215360_at,0.4417213,0.318858,
214732_at,0.4417229,0.7251803,SP1
216856_s_at,0.4417452,-0.6100563,DLEU2
218102_at,0.4417578,0.172707,DERA
206066_s_at,0.4418367,-0.6038509,RAD51C
208636_at,0.4418664,0.1846232,ACTN1
220121_at,0.4419219,0.3052576,LINS1
221906_at,0.441924,-0.49047,TXNRD3NB///TXNRD3
212448_at,0.4419341,-0.2502088,NEDD4L
201055_s_at,0.4419437,-0.1528149,HNRNPA0
210811_s_at,0.442015,0.313607,DDX49
203680_at,0.4421483,-0.2408784,PRKAR2B
215039_at,0.4423148,-0.5136448,LINC01140
208073_x_at,0.4423288,-0.1879737,TTC3P1///TTC3
204193_at,0.4423412,-0.2164151,CHKB
212059_s_at,0.4423578,0.1712387,TRPC4AP
216423_at,0.442394,0.4856188,
203081_at,0.4424124,0.2089188,CTNNBIP1
210792_x_at,0.4424163,-0.3235587,SIVA1
208785_s_at,0.4424841,-0.267307,MAP1LC3B
214910_s_at,0.4424921,0.3234116,APOM
205525_at,0.4425106,0.1940626,CALD1
218954_s_at,0.4425288,0.3410392,BRF2
218289_s_at,0.4425316,-0.1720408,UBA5
204613_at,0.4426604,-0.2349839,PLCG2
218394_at,0.4426709,-0.1999614,ROGDI
222071_s_at,0.4427001,-0.799626,SLCO4C1
214989_x_at,0.4427307,0.2278843,PLEKHA5
221030_s_at,0.4427333,-0.2929106,ARHGAP24
212376_s_at,0.4427845,0.170738,EP400
219844_at,0.442838,-0.5310927,CCDC186
218224_at,0.4428841,-0.2597545,PNMA1
209902_at,0.4429222,-0.5299511,ATR
207201_s_at,0.4429439,-0.4419719,SLC22A1
201101_s_at,0.4429901,0.3892298,BCLAF1
207496_at,0.4430036,-0.666174,MS4A2
212774_at,0.4431064,-0.160357,ZBTB18
212437_at,0.4431724,0.2649234,CENPB
217319_x_at,0.4431903,0.6821609,CYP4A22///CYP4A11
214629_x_at,0.4433317,0.1510699,RTN4
205109_s_at,0.4433511,-0.1980063,LOC101930241///ARHGEF4
221008_s_at,0.4433732,0.2663143,ETNPPL
212165_at,0.443493,-0.1719797,TMEM183B///TMEM183A
205749_at,0.4435123,-0.3446403,CYP1A1
222179_at,0.4435696,-0.6996665,CDC5L
213466_at,0.443587,0.266374,RAB40C
221413_at,0.4436215,-0.2221343,KCNAB3
205606_at,0.4436236,0.2879175,LRP6
204725_s_at,0.4436349,0.2081393,NCK1
204399_s_at,0.4437518,0.476327,EML2
208180_s_at,0.4437575,-0.2333292,HIST1H4H
217261_at,0.4437653,-0.2350034,TTTY2B///TTTY2
220972_s_at,0.4438126,-0.3906421,KRTAP9-9
211917_s_at,0.4438716,-0.3430764,PRLR
209516_at,0.4438737,0.4211069,SMYD5
203423_at,0.4438861,-0.282487,RBP1
213635_s_at,0.4439755,0.1928867,SAFB
213036_x_at,0.4440089,0.3743598,ATP2A3
201758_at,0.4440209,-0.1498591,TSG101
216021_s_at,0.4440322,0.6774626,GLRA3
217484_at,0.4440423,0.1592368,CR1
213403_at,0.4440621,-0.6220241,MFSD9
200693_at,0.4441248,-0.2211051,YWHAQ
217013_at,0.4441646,0.4446266,AZGP1P1
205915_x_at,0.444332,-0.4351978,GRIN1
209028_s_at,0.4443871,-0.1728706,ABI1
208319_s_at,0.4444648,0.4378836,RBM3
208161_s_at,0.44447,-0.2823603,ABCC3
207093_s_at,0.4444913,0.156805,LOC101927057///OMG
222085_at,0.4446069,0.5204515,FAM174B
214836_x_at,0.4446451,0.3355777,IGK///IGKC
205441_at,0.4446819,0.3285524,OCEL1
209776_s_at,0.4447059,0.3811525,SLC19A1
202689_at,0.4447724,-0.2153346,RBM15B
213304_at,0.4447776,-0.2095011,FAM179B
214427_at,0.4447864,-0.1698168,NOP2
215396_at,0.4447872,0.3499778,ADGRV1
210520_at,0.4448048,0.3500477,FETUB
217692_at,0.4448177,0.4112059,MAGOH2P
211395_x_at,0.4449411,-0.3210252,FCGR2C
209876_at,0.4450923,0.3749692,GIT2
210176_at,0.4451347,0.1503654,TLR1
204763_s_at,0.445144,-0.2168987,GNAO1
204311_at,0.4451542,0.2893524,ATP1B2
200744_s_at,0.4451736,-0.199986,GNB1
203726_s_at,0.4451957,-0.4284397,LAMA3
220403_s_at,0.4452188,-0.320526,TP53AIP1
210431_at,0.4452411,-0.4131804,ALPPL2
201277_s_at,0.4452452,-0.1465214,HNRNPAB
215109_at,0.4453044,0.2508349,RC3H1
215043_s_at,0.4453105,0.3742354,GUSBP3///SMA5///SMA4
217612_at,0.4453502,0.3373742,TIMM50
219114_at,0.4453653,-0.2841378,C3orf18
220673_s_at,0.4454048,-0.3562415,PPP4R4
216542_x_at,0.4454391,0.1848315,IGHM///IGHG1///IGHA1
218292_s_at,0.4454661,-0.2254053,PRKAG2
207180_s_at,0.4455902,-0.161367,HTATIP2
35148_at,0.4455931,0.3318965,TJP3
220806_x_at,0.4456307,0.5020561,GNG13
206707_x_at,0.4457231,-0.1738707,FAM65B
218857_s_at,0.4457246,-0.1536783,ASRGL1
209366_x_at,0.4457515,-0.1491949,CYB5A
209500_x_at,0.445767,-0.2269527,TNFSF12-TNFSF13///TNFSF13
213131_at,0.4457995,0.300978,OLFM1
219716_at,0.4458605,0.305967,APOL6
216728_at,0.4458906,0.4960166,
219037_at,0.4459126,-0.2279689,RRP15
214933_at,0.4459753,-0.2242386,LOC100507353///CACNA1A
205986_at,0.4461155,-0.1544608,AATK
208244_at,0.4461516,-0.4663636,BMP3
218667_at,0.4462247,-0.1835338,PJA1
211093_at,0.446268,0.5458287,PDE6C
212990_at,0.4464455,-0.3123767,SYNJ1
219622_at,0.4464479,-0.2310654,RAB20
202025_x_at,0.4464629,0.1459161,ACAA1
211313_s_at,0.4465452,0.4103638,BAZ1B
209376_x_at,0.4467202,0.2070166,SCAF11
202632_at,0.4467859,0.4226083,OVCA2///DPH1
203096_s_at,0.4468981,0.3452031,RAPGEF2
215163_at,0.4468987,0.5336327,
211337_s_at,0.4469921,-0.1653141,TUBGCP4
208496_x_at,0.4470218,0.5083958,HIST1H3G
215613_at,0.4470659,-0.4016906,ADAM12
212527_at,0.4470677,-0.1784709,DESI1
219109_at,0.4471073,0.3086876,SPAG16
220807_at,0.4471105,-0.3209916,HBQ1
201119_s_at,0.447272,-0.2442557,COX8A
220238_s_at,0.4473117,0.3036265,KLHL7
202838_at,0.4473496,0.1867753,FUCA1
203944_x_at,0.4473574,-0.1370148,BTN2A1
217038_at,0.4473778,-0.1916613,
214637_at,0.4474733,-0.2358931,OSM
215817_at,0.447484,-0.4306441,SERPINB13
219471_at,0.4475193,-0.2018096,KIAA0226L
221129_at,0.4476492,0.5064283,FAM215A
220038_at,0.4476626,0.2768093,C8orf44-SGK3///SGK3
219721_at,0.4476665,-0.388184,
217821_s_at,0.4476752,-0.7011754,WBP11
211348_s_at,0.4476873,-0.2593236,CDC14B
209695_at,0.4476915,0.1795304,PTP4A3
207930_at,0.447707,-0.3875722,LCN1
203042_at,0.4477126,0.3301672,LAMP2
210765_at,0.447724,0.3967639,CSE1L
220015_at,0.4478235,0.2349606,CASZ1
220017_x_at,0.4478754,-0.3972475,CYP2C9
202697_at,0.4478792,0.2467428,NUDT21
211862_x_at,0.4480819,0.2339287,CFLAR
206059_at,0.4481018,0.2098205,ZNF91
219725_at,0.4481046,0.3883189,TREM2
221777_at,0.4481372,-0.4343954,RITA1
222283_at,0.4481771,-0.467826,ZNF480
216786_at,0.4481825,0.4044189,FAM224A
218049_s_at,0.4482065,-0.1525723,MRPL13
211153_s_at,0.4482337,-0.4209074,TNFSF11
207256_at,0.4483083,-0.6020787,MBL2
211783_s_at,0.4483661,-0.1533802,MTA1
216727_at,0.4483784,0.4319545,STK38
215982_s_at,0.4485026,0.2254368,DXO
208708_x_at,0.4486564,-0.2784841,EIF5
221615_at,0.4486788,0.4422742,BMP8B
219921_s_at,0.4486983,0.4241851,DOCK5
201863_at,0.4487638,-0.1505006,FAM32A
219258_at,0.4487841,0.5965305,TIPIN
206118_at,0.4489003,-0.2866576,STAT4
205943_at,0.4489633,-0.2632703,TDO2
211502_s_at,0.4490171,-0.222183,CDK14
220636_at,0.4490702,0.1960852,DNAI2
207261_at,0.4491353,0.4765107,CNGA3
206015_s_at,0.4491695,-0.1906269,FOXJ3
205829_at,0.4492079,-0.5296145,HSD17B1
211039_at,0.4492629,0.4040386,CHRNA1
207759_s_at,0.4492899,0.2564647,TSNAX-DISC1///DISC1
219958_at,0.4493051,0.1728637,TMEM74B
210397_at,0.4494071,0.2830645,DEFB1
206083_at,0.449424,-0.4148289,ADGRB1
216419_at,0.4494467,0.5323288,CROCC
216752_at,0.4495217,0.6945805,PIK3R4
51228_at,0.4495323,0.1993189,RBM12B
219378_at,0.449633,-0.1976349,NAA16
210812_at,0.4496364,0.4464347,XRCC4
204233_s_at,0.4497145,0.3870408,CHKA
219784_at,0.4497257,-0.3187728,C16orf95
215456_at,0.4497749,-0.4425421,
208634_s_at,0.4498104,0.1572089,MACF1
213396_s_at,0.4498579,0.2076424,AKAP10
207478_at,0.4498942,-0.5366537,PRO2958
200991_s_at,0.4499595,0.4666954,SNX17
204576_s_at,0.449966,0.1466107,CLUAP1
214726_x_at,0.4500619,0.1525202,ADD1
221718_s_at,0.4500916,0.1743642,AKAP13
203382_s_at,0.45013,-0.1809749,APOE
205804_s_at,0.4502633,0.3264626,TRAF3IP3
219663_s_at,0.4502652,-0.236804,TMEM121
200629_at,0.4503759,-0.1630621,WARS
218311_at,0.4503928,-0.2011562,MAP4K3
216823_at,0.4504385,-0.2264892,SNORD73A///RPS3A
219843_at,0.450462,0.2616772,IPP
210953_at,0.4505903,-0.7254492,TSC22D2
221692_s_at,0.4506529,-0.2051075,MRPL34
206742_at,0.4506679,0.255944,PIR-FIGF///FIGF
201842_s_at,0.450762,0.288415,EFEMP1
220115_s_at,0.4507863,-0.2109824,CDH10
219545_at,0.45089,0.355026,NDUFC2-KCTD14///KCTD14
202315_s_at,0.4509233,0.2356311,BCR
201845_s_at,0.4509648,0.2136978,RYBP
215558_at,0.4510714,0.3268535,UBR2
207366_at,0.451077,0.2541247,KCNS1
206561_s_at,0.4511181,0.5918129,AKR1B10
210353_s_at,0.451267,0.213487,SLC6A2
215615_x_at,0.4512976,0.4289074,
203229_s_at,0.4513493,0.178914,CLK2
220990_s_at,0.451501,-0.1957501,MIR21///VMP1
217926_at,0.4515155,-0.1482197,C19orf53
218189_s_at,0.4515574,-0.1665741,NANS
209133_s_at,0.4515741,-0.1736305,COMMD4
218770_s_at,0.4515786,0.2119261,TMEM39B
215629_s_at,0.4516046,0.2119998,MIR15A///DLEU2L///DLEU2
221014_s_at,0.45162,-0.2406631,RAB33B
218268_at,0.4516502,0.1917796,TBC1D15
202427_s_at,0.4516948,-0.2469888,MPC2
219701_at,0.4517189,-0.1982833,TMOD2
210022_at,0.4517573,0.3858047,PCGF1
222015_at,0.4517868,0.2554788,CSNK1E
221646_s_at,0.4518711,0.4197502,ZDHHC11B///ZDHHC11
200048_s_at,0.451898,-0.2137897,JTB
219923_at,0.4519151,0.1833438,TRIM45
207094_at,0.451936,0.2526486,CXCR1
210294_at,0.4520113,0.2503217,TAPBP
207055_at,0.4520414,0.511367,GPR37L1
211474_s_at,0.4520609,0.2485179,SERPINB6
206684_s_at,0.4521578,-0.158944,ATF7
211718_at,0.4522874,0.3251596,MGC2889
205452_at,0.4523066,0.1840653,PIGB
216482_x_at,0.4523553,-0.2064583,ZNF79
216028_at,0.4524113,-0.1789181,DKFZP564C152
202551_s_at,0.4524222,0.1956316,LOC101929500///CRIM1
218454_at,0.4524821,-0.2042382,PLBD1
204284_at,0.4524907,0.2254209,PPP1R3C
207267_s_at,0.4525956,-0.3677829,RIPPLY3
200970_s_at,0.4526752,-0.1666381,SERP1
210927_x_at,0.4526764,-0.2284022,JTB
202414_at,0.4527419,0.2354263,ERCC5
203345_s_at,0.4527643,0.1826553,MTF2
209033_s_at,0.4528202,0.1858183,DYRK1A
220688_s_at,0.4528464,-0.468681,MRTO4
206564_at,0.4529449,0.2251865,OPRL1
208264_s_at,0.4529713,0.1723996,EIF3J
210630_s_at,0.4530228,0.8734036,RAD52
208143_s_at,0.4530345,0.5770588,EDDM3A
221356_x_at,0.4530382,-0.4911819,P2RX2
211789_s_at,0.4530425,-0.2580764,MLXIP
200095_x_at,0.4530724,0.1332899,RPS10
210396_s_at,0.4532154,0.2401327,SMG1P5///BOLA2///SMG1P2
217471_at,0.4532647,0.3197475,LINC01482
204611_s_at,0.4535253,0.1775908,PPP2R5B
219828_at,0.4535309,-0.2280021,RABL6
211136_s_at,0.4536518,-0.1834888,CLPTM1
201103_x_at,0.4536804,0.1395097,NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF14
207611_at,0.4536989,0.4887501,HIST1H2BL
218829_s_at,0.4537062,0.2309097,CHD7
200603_at,0.4537538,0.1574029,PRKAR1A
202057_at,0.4537551,0.1534374,KPNA1
207486_x_at,0.4537917,-0.1973508,CHN2
208017_s_at,0.4538525,-0.693804,MCF2
215059_at,0.4538597,0.7265762,
208145_at,0.4538942,0.3782624,
220104_at,0.4539617,0.3662024,ZC3HAV1
204872_at,0.4539643,0.1753289,TLE4
217827_s_at,0.4540004,-0.1758819,SPG21
213167_s_at,0.4540946,0.2547036,SLC5A3
213440_at,0.4541318,0.1619609,RAB1A
207220_at,0.4541407,0.4359953,ART4
211621_at,0.4542261,-0.2224191,AR
201389_at,0.4542723,0.4072308,ITGA5
218170_at,0.4543211,-0.1567153,ISOC1
215912_at,0.454335,0.5814077,GNAO1
221091_at,0.4543518,-0.3143425,INSL5
201629_s_at,0.4543542,-0.2475741,ACP1
220392_at,0.4543652,0.504056,EBF2
203424_s_at,0.4543671,-0.3919122,IGFBP5
219642_s_at,0.4543847,-0.5883556,PEX5L
203483_at,0.4544663,0.2519733,SEMA4G
206197_at,0.454487,-0.2446437,NME5
220477_s_at,0.4545088,-0.2695139,TMEM230
202235_at,0.4545658,-0.2579593,SLC16A1
202604_x_at,0.4547465,-0.2208013,ADAM10
213915_at,0.4547955,0.2034482,NKG7
220329_s_at,0.454852,0.1695481,RMND1
200053_at,0.4548522,0.1511485,SPAG7
212509_s_at,0.4548585,-0.1615125,MXRA7
209053_s_at,0.4549082,0.3185437,WHSC1
218388_at,0.4549495,-0.2336449,PGLS
209348_s_at,0.4549497,0.2529235,MAF
203988_s_at,0.4549515,-0.1774391,FUT8
202695_s_at,0.4550433,-0.1510781,STK17A
216326_s_at,0.455125,0.1916914,HDAC3
218766_s_at,0.4552151,0.2428753,WARS2
210874_s_at,0.4553349,0.4572407,NAT6
