ID,P.Value,logFC,Gene.symbol
230212_at,0.4287401,0.5793545,SPRY1
219938_s_at,0.4287675,-1.1118661,PSTPIP2
1558122_s_at,0.4287783,-0.3798019,CSRNP3
52078_at,0.4287856,-0.471607,TMEM222
227392_at,0.4288163,-0.57813,NISCH
210541_s_at,0.428817,-0.8063763,TRIM27
201302_at,0.4288216,0.4693831,ANXA4
212912_at,0.4288373,0.3621585,RPS6KA2
225578_at,0.4288949,-0.3185989,MZT1
212221_x_at,0.428897,-0.2876717,IDS
1564237_at,0.4288983,-0.7746941,
231423_s_at,0.4288987,-0.8397084,ANKRD16
219621_at,0.4289048,0.7248809,CLSPN
242327_x_at,0.4289859,-0.5496947,
212486_s_at,0.4289944,-0.394685,FYN
229898_at,0.429004,-0.3746906,SNX33
238555_at,0.4290058,-0.4450833,
228503_at,0.4290263,-0.4235428,RPS6KA6
1570001_at,0.4290589,-0.9598223,CASP8AP2
209343_at,0.4290891,0.38516,EFHD1
202465_at,0.4291607,-0.5990189,PCOLCE
213890_x_at,0.4291636,0.3034373,RPS16
228616_at,0.4292034,0.7103436,POLRMT
1566543_at,0.4292104,-0.5940039,
224360_s_at,0.4292279,0.5746258,PACSIN1
216310_at,0.4292365,-0.6046634,TAOK1
1557714_at,0.4292477,0.811872,CTBP1
215008_at,0.4292784,-0.4467513,TLL2
1563884_at,0.4292866,0.7567646,
1565814_at,0.4292881,-0.7767896,TRIM36
211316_x_at,0.4292888,0.3913742,CFLAR
222848_at,0.429332,-0.7442988,CENPK
1557679_at,0.4293871,0.6775069,ERICH1-AS1
225897_at,0.429403,0.3718444,MARCKS
232213_at,0.4294034,0.580663,PELI1
244690_at,0.4294036,0.6896534,
1553063_at,0.429414,0.799154,GPR78
1552915_at,0.4294375,0.7427629,IFNL2
208872_s_at,0.42945,0.3010954,REEP5
32091_at,0.4294649,-0.3907087,SLC25A44
1565866_a_at,0.4294689,0.3832162,ZBED6
225085_at,0.4294753,0.6026522,USP40
211677_x_at,0.4294764,0.4053676,CADM3
202268_s_at,0.4294858,-0.3289429,NAE1
1563244_at,0.4295059,0.9368599,
226092_at,0.4295147,-0.5706301,MPP5
224795_x_at,0.4295207,-0.5289363,IGK///IGKC
241826_x_at,0.4295274,-0.8175228,ZNF738
243405_at,0.4295629,-0.3878079,
239720_at,0.4296082,-0.3415789,ZGLP1
223829_at,0.4296126,0.5145774,TKTL2
244084_at,0.4296518,0.8425204,AIFM3
201211_s_at,0.4296537,0.3799114,DDX3X
212105_s_at,0.4296753,0.6890539,DHX9
200779_at,0.4297167,-0.4707639,ATF4
212610_at,0.4297306,0.3808223,PTPN11
223445_at,0.4297357,0.3867091,DTNBP1
213373_s_at,0.429764,-0.7878089,CASP8
1557811_a_at,0.429765,0.5673792,
1552946_at,0.4297661,0.9139075,ZNF114
228118_x_at,0.4297841,-0.865125,METTL26
230926_s_at,0.4298137,-0.7851949,ODF2L
218096_at,0.4298247,0.4176443,AGPAT5
1563092_at,0.42984,0.7059912,
212626_x_at,0.4298401,-0.3384797,HNRNPC
234220_at,0.4298435,-0.3847662,CADPS
210938_at,0.4299188,-0.7151909,PDX1
233210_at,0.4299436,-0.7802942,FLJ12120
243692_at,0.4299472,0.7393484,GATA4
244184_at,0.4299493,-0.4684292,
208265_at,0.4299612,-0.6000266,C2orf83
205012_s_at,0.4299626,-0.2781158,HAGH
238536_at,0.4299906,0.4470519,LOC286272
1566469_at,0.4299955,0.4365065,
207013_s_at,0.4300059,-0.4764476,MMP16
203327_at,0.4300218,0.5280901,IDE
237537_at,0.4300403,-0.6714713,LINC01360
239917_at,0.4300481,-0.8089523,
234882_at,0.43007,-0.6290023,
218972_at,0.4301099,0.4149613,TTC17
237283_at,0.4301207,-0.8045518,
213934_s_at,0.4301228,0.4529728,ZNF23
1562907_at,0.4301361,-0.6547196,
214089_at,0.43014,-0.9835606,RPS8
1560944_at,0.4302292,-0.9336358,SLC25A3P1
209593_s_at,0.4302301,0.5245241,TOR1B
225144_at,0.4302571,0.4094887,BMPR2
228870_at,0.4302735,-0.4232447,FAM84B
206133_at,0.4302874,0.6104575,XAF1
206745_at,0.4303039,0.6495123,HOXC11
241459_at,0.4303478,0.7058837,
220444_at,0.4303509,0.5238758,ZNF557
227725_at,0.4303575,0.5278839,ST6GALNAC1
203600_s_at,0.4303591,-0.4039427,FAM193A
213141_at,0.4303669,-0.6004797,PSKH1
1569114_at,0.4304121,-0.8807979,
229808_at,0.43044,0.77301,CHAF1A
233916_at,0.4304488,-0.9579363,NYAP2
227218_at,0.4304751,-0.6436298,CARMIL2
207507_s_at,0.4304892,-0.3284801,ATP5G3
230315_at,0.4304998,0.9460478,
1565717_s_at,0.4305033,0.7774617,FUS
222549_at,0.4305168,0.62272,CLDN1
241955_at,0.4305604,0.3476462,HECTD1
1554445_at,0.4305862,0.600668,ZNF85
218040_at,0.430644,0.3992795,PRPF38B
229897_at,0.4306531,0.5742834,ZNF641
243553_x_at,0.4306822,1.0743458,TRAF3IP2-AS1
1561527_at,0.4307751,-0.7939383,LINC01514
231538_at,0.4307793,0.70162,C11orf1
1566932_x_at,0.4307889,0.6565843,TFB2M
234618_at,0.4308049,-0.4521109,
1553956_at,0.4308367,-0.7036257,TMEM237
216741_at,0.4308489,0.8940494,
242923_at,0.4308527,0.6317207,ZNF678
203594_at,0.430879,0.4598361,RTCA
225147_at,0.430879,0.3945786,CYTH3
225561_at,0.4309015,-0.3350566,SELT
244711_at,0.4309118,-0.6876754,
204493_at,0.4309155,-0.5887088,BID
226322_at,0.4309504,-0.3545282,TMTC1
1565454_at,0.4309531,-0.4758039,XAGE-4
219628_at,0.4309866,-0.3100076,ZMAT3
242181_at,0.4310386,-0.4420769,
227210_at,0.4310402,0.4030394,SFMBT2
243309_at,0.4310624,0.7081509,C15orf65
1569996_at,0.4311195,-0.4718263,ANKRD26P3
236128_at,0.4311381,-0.439756,ZNF91
214483_s_at,0.4311554,-0.7180738,ARFIP1
213004_at,0.4311746,0.5218849,ANGPTL2
1560413_at,0.4312082,0.8210821,LINC00298
237285_at,0.4312363,0.3999942,SORBS2
234732_s_at,0.4312567,0.4872526,EFCAB6
233621_s_at,0.4312742,-0.3191308,ARHGEF12
222843_at,0.4312764,-0.380793,FIGNL1
218400_at,0.4312796,0.5743065,OAS3
206914_at,0.431322,-0.7494138,CRTAM
220551_at,0.4313512,-0.4413997,SLC17A6
242915_at,0.4313891,-0.3901407,ZNF682
205116_at,0.431438,0.5242021,LAMA2
216253_s_at,0.4314909,-0.4558256,PARVB
211137_s_at,0.4314985,0.3541634,ATP2C1
202931_x_at,0.4315019,0.5159862,BIN1
231178_at,0.4315024,0.7511848,SPATA4
211862_x_at,0.4315096,-0.7420775,CFLAR
1555241_at,0.4315351,0.3982699,C8orf59
1568765_at,0.4315388,-0.4910235,SERPINE1
209241_x_at,0.4315455,-0.3713154,MINK1
244831_at,0.4315493,0.7283162,
235163_at,0.431557,-0.8610067,MOB3A
242103_at,0.4315596,0.452086,TMEM86A
226219_at,0.431588,-0.7257466,ARHGAP30
1556903_at,0.4315976,-0.4281338,LOC101928335
239398_at,0.4316031,-0.7494847,KLHL31
219521_at,0.431618,-0.3301734,B3GAT1
221528_s_at,0.4316394,-0.8068335,ELMO2
240336_at,0.4316439,0.5542198,HBM
225888_at,0.4316685,0.438605,NAA25
202696_at,0.4316701,0.7233415,OXSR1
243835_at,0.431698,0.5632412,ZDHHC21
231049_at,0.431717,0.9316581,LMO2
233252_s_at,0.4317275,-0.3824699,STRBP
204101_at,0.4317424,0.7592437,MTM1
236694_at,0.4317433,-1.1403894,TXLNGY
231520_at,0.4317667,-0.8310514,SLC35F3
237120_at,0.4317756,-0.5106877,KRT77
1556917_a_at,0.4318066,0.5325103,LOC101928651
1553442_a_at,0.4318086,0.3454792,CNTNAP4
235231_at,0.4318113,0.4502223,ZNF789
213648_at,0.4318512,-0.7938853,EXOSC7
209539_at,0.431855,0.3005687,ARHGEF6
233816_at,0.4318918,0.4553751,
218140_x_at,0.4319033,-0.4852984,SRPRB
213627_at,0.431904,-0.317684,MAGED2
227244_s_at,0.4319121,-1.0369697,
203776_at,0.4320274,0.3927901,GPKOW
232557_at,0.4320344,-0.4853928,UBAP1L
1556398_a_at,0.4320488,-0.6966082,
209335_at,0.4320751,0.42478,DCN
1560712_at,0.4320994,-0.6736036,TMPRSS11B
225876_at,0.4321072,0.4678768,NIPAL3
1553288_a_at,0.4321294,-0.3904132,NYAP1
217710_x_at,0.4321856,0.3880783,ITPK1
215810_x_at,0.4321879,0.3602305,DST
200699_at,0.4322192,-0.3765834,KDELR2
1561615_s_at,0.4322579,0.3854151,SLC8A1
240568_at,0.4322664,0.6258686,
1563320_at,0.4323028,0.4687697,
219387_at,0.4323157,0.381496,CCDC88A
1562972_at,0.4323289,0.4449391,LINC00929
1568689_at,0.4323743,0.8852857,LOC100631378
223014_at,0.4323884,-0.2836137,UBE2R2
224580_at,0.4324226,-0.3971515,SLC38A1
229754_at,0.4324947,0.9397772,TMEM44-AS1
225737_s_at,0.432513,0.6063854,FBXO22
1562997_a_at,0.4325215,0.8650204,LOC105374042
35666_at,0.4325418,-0.4026368,SEMA3F
1568997_at,0.4325549,0.4951458,POLR1E
201447_at,0.4325753,0.3338709,TIA1
221814_at,0.4326276,0.7549441,ADGRA2
212949_at,0.4326588,-0.7692225,NCAPH
217079_at,0.4326724,0.5243914,
204438_at,0.4326936,0.4736106,MRC1
1556075_at,0.4326965,-0.4064474,BMPR2
240182_at,0.4327093,-0.8129674,
208336_s_at,0.4327279,0.4073176,TECR
230480_at,0.4327306,0.5580384,PIWIL4
1554127_s_at,0.4327325,0.5642854,MSRB3
202772_at,0.4327501,0.7339464,HMGCL
236068_s_at,0.4327641,0.7382123,C3orf14
217788_s_at,0.432768,0.4367973,GALNT2
218764_at,0.4327686,0.6623171,PRKCH
206235_at,0.4327922,-0.4204177,LIG4
1569527_at,0.4327932,0.6103983,
211819_s_at,0.4327955,0.5206349,SORBS1
203265_s_at,0.4329024,-0.3380996,MAP2K4
228439_at,0.432907,0.4498969,BATF2
237664_at,0.4329173,-0.7697989,
1552834_at,0.4329392,0.6689662,B3GNT6
220804_s_at,0.4329987,-0.855369,TP73
236369_at,0.4330236,0.6725256,TSPY26P
214990_at,0.4330361,-0.8794438,PIGO
230020_at,0.4330982,-0.284452,LSM8
218824_at,0.4331004,-0.4238133,PNMAL1
1559410_at,0.4331067,0.3269226,
237091_at,0.4331152,-0.8405225,TBC1D9
229243_at,0.4331475,-0.7890425,
200963_x_at,0.4331515,0.3154487,RPL31
210069_at,0.4331526,0.6020655,CHKB-CPT1B///CPT1B
1558375_at,0.4331582,0.627376,LRRC38
216413_at,0.4331616,-0.754857,
208851_s_at,0.4331792,0.4439021,THY1
1552742_at,0.4331873,0.3641518,KCNH8
239313_at,0.4331921,0.7215279,LOC101928623///LOC401320
204938_s_at,0.4332127,-0.7170035,PLN
1555713_at,0.433221,-0.587782,PNKD
244744_at,0.4332683,0.7696175,LOC100130502
218086_at,0.4332837,0.5303442,NPDC1
1568686_at,0.4332971,-0.739627,ATP8B5P
209896_s_at,0.4333001,0.2884771,PTPN11
226571_s_at,0.4333088,-0.2831271,PTPRS
1555348_at,0.4333395,-0.355389,TFAP2E
233103_at,0.4333453,-0.4043413,
228437_at,0.4333465,-0.4179064,CNIH4
209383_at,0.4333539,0.6520253,DDIT3
220045_at,0.4333728,-0.368564,NEUROD6
209533_s_at,0.4334161,-0.7002013,PLAA
233366_at,0.433417,-0.8832889,FBXO4
1555034_at,0.4334203,0.6533799,CLRN1
210513_s_at,0.4334268,0.3305026,VEGFA
226380_at,0.4334276,-0.6616368,PTPN21
204091_at,0.4334297,0.4344818,PDE6D
242629_at,0.4334519,-0.609945,RAB3B
224872_at,0.4334985,0.3863221,DIP2B
227005_at,0.433505,0.8187574,RPP14
209199_s_at,0.4335434,-0.4109769,MEF2C
205429_s_at,0.4335494,0.4872636,MPP6
1557896_at,0.4335531,-0.676804,
236915_at,0.4335634,-0.705071,C4orf47
213913_s_at,0.4335888,0.2978838,TBC1D30
205209_at,0.4335923,0.3195684,ACVR1B
235692_at,0.4336636,0.4283491,SH3KBP1
241435_at,0.4336672,0.6251249,
225495_x_at,0.4336706,-0.3806134,GADD45GIP1
225664_at,0.4336727,0.3522447,COL12A1
238727_at,0.4336975,-0.4267112,LOC440934
201448_at,0.4337238,-0.5068533,TIA1
209938_at,0.4337573,0.4348755,TADA2A
234646_at,0.4337832,-1.0637266,
211228_s_at,0.4337937,0.3310151,RAD17
1558483_at,0.4337964,-0.7702056,LRRC27
223703_at,0.4337972,0.5721468,C10orf11
230184_at,0.4338162,-0.4496288,LINC01158
224068_x_at,0.4338823,0.5852254,RBM22
213152_s_at,0.433888,0.374706,SRSF8
227281_at,0.4339372,-0.6945611,SLC29A4
242743_at,0.4339733,0.8125261,
213415_at,0.4339923,0.4346095,CLIC2
235049_at,0.4340097,-0.8956908,ADCY1
229774_at,0.434014,0.3345577,CXXC4
1555527_at,0.4340478,1.0249767,COL9A1
233769_at,0.4340608,-0.5398596,LOC284561
244571_s_at,0.4341131,-0.4724708,TTC12
238306_at,0.4341191,-0.6680531,
228940_at,0.43412,-0.8127781,NDUFB4
1568920_at,0.4341246,-0.3309698,
229734_at,0.4341323,0.5401906,MIR4697///MIR4697HG
1557604_at,0.4341411,-0.5999827,LOC401312
216326_s_at,0.4341476,-0.3703643,HDAC3
219243_at,0.4341487,-0.4709328,GIMAP4
205868_s_at,0.4341584,0.2958447,PTPN11
229907_at,0.434163,-0.648734,
222014_x_at,0.4341679,-0.3966997,MTO1
217989_at,0.4342848,-0.5632141,HSD17B11
229768_at,0.4343163,0.4902189,OR51E1
221761_at,0.4343578,-0.2965253,ADSS
241548_at,0.4344389,0.5688789,
34210_at,0.4344429,-0.6214864,CD52
238644_at,0.4344576,0.5072921,MYSM1
242139_s_at,0.4344629,0.6025623,ERVK3-1///ZNF8
1555175_a_at,0.4345032,-0.4189811,PBLD
1554697_at,0.4345114,0.9034781,ADAMTS9
226243_at,0.4345669,-0.3436887,PTRHD1
217142_at,0.4345795,-0.7711371,
1553672_at,0.4345863,-0.4896913,ENAH
229901_at,0.4346002,-0.9271706,ZNF488
205680_at,0.4346093,0.5557384,MMP10
1556049_at,0.434612,-0.4159833,RTN4
237424_at,0.4346513,0.5209275,
1558544_at,0.4347024,-0.3794525,FAAP20
209615_s_at,0.434708,0.5787441,PAK1
1557740_a_at,0.434712,-0.8612258,
225663_at,0.4347164,0.4180688,ACBD5
1553243_at,0.4347179,-0.9411538,ITIH5
215899_at,0.4347338,-0.4167023,
1561346_at,0.4347821,0.3752137,LOC101927166
208536_s_at,0.4348463,0.896525,BCL2L11
1569368_at,0.4348871,-0.8135361,ACTG1P17
242558_at,0.4349138,0.5007617,
240172_at,0.4349261,0.4208819,ERGIC2
238060_s_at,0.4349284,0.7883136,B4GALNT4
209606_at,0.4349298,-0.7247308,CYTIP
213686_at,0.434937,-0.3583448,VPS13A
232928_at,0.4349703,0.3413978,
241971_at,0.4349858,-1.0296534,
1557382_x_at,0.4349872,0.4842246,AGAP11
1552619_a_at,0.4349878,0.380935,ANLN
231302_at,0.4350233,-0.7139462,
226718_at,0.4350264,-0.3100398,AMIGO1
1560725_at,0.4350351,0.7289114,IL12A-AS1
217925_s_at,0.4350417,0.4720381,C6orf106
243096_at,0.435059,-0.4269905,NDEL1
213679_at,0.4350688,0.464033,TTC30A
1563445_x_at,0.4351246,0.4767582,CTSLP8
204260_at,0.435127,-0.3186557,CHGB
203525_s_at,0.4351309,-0.4180363,APC
243214_at,0.4351319,0.4772639,ZBTB46
232224_at,0.4351477,-0.5824322,MASP1
218026_at,0.4351484,0.4032884,COA3
202476_s_at,0.4351595,0.6028565,TUBGCP2
226470_at,0.4351715,0.6060584,GGT7
219898_at,0.435223,-0.4213532,GPR85
224410_s_at,0.435226,-0.3750177,LMBR1
213507_s_at,0.4352572,0.3202304,KPNB1
224522_s_at,0.4352602,0.3491673,DCAKD
237897_at,0.435324,0.742052,IAH1
239517_at,0.4353257,-0.5924432,LOC100505984///ITGB6
1555535_at,0.43535,-1.0335373,BPIFB6
239981_x_at,0.4353638,-0.8065346,
212761_at,0.4353759,0.6484196,TCF7L2
1554733_at,0.4353867,-1.1052098,LOC728175
212017_at,0.4353905,0.4375483,FAM168B
219053_s_at,0.4354374,-0.4007195,VPS37C
201981_at,0.4354446,-0.6089633,PAPPA
1562244_at,0.4354469,0.9500431,ZNF578
208921_s_at,0.4354817,0.299378,SRI
211515_s_at,0.4355075,-0.5726208,DSTYK
218914_at,0.4355424,-0.4198859,RRNAD1
216122_at,0.4355482,0.5092468,
209281_s_at,0.4355767,-0.3096569,ATP2B1
218318_s_at,0.4355913,-0.3577287,NLK
218328_at,0.4356175,-0.5127902,COQ4
213850_s_at,0.435618,0.2890648,SCAF11
1552939_at,0.4356318,-0.7138204,ANGPT1
216050_at,0.435646,-0.6302145,
222522_x_at,0.4356493,-0.3929737,MRPS10
1554840_at,0.4356678,0.5379078,LOC280665
214839_at,0.4356819,-0.4016648,MIR124-1///LINC00599
221226_s_at,0.4357185,-0.5334714,ASIC4
1566215_at,0.4357288,-0.5334952,
1564015_at,0.4357297,0.861756,PIEZO2
207848_at,0.4357526,-0.520517,AVP
203408_s_at,0.4357556,-0.2958779,SATB1
221205_at,0.435791,-0.324522,
1555379_at,0.4357949,0.3947265,FAM159A
237449_at,0.4358174,-0.8987556,SP8
233285_at,0.435844,-0.9404956,
211605_s_at,0.4358474,0.6408661,RARA
243611_at,0.4359182,0.6580697,MICALCL
242552_x_at,0.435947,-0.3916497,ZBED5
241076_at,0.435947,0.5238005,
227251_at,0.4359987,-0.3703335,DCAF5
243844_at,0.4360125,-1.0929467,
37547_at,0.4360395,-0.3802645,BBS9
212953_x_at,0.4360428,-0.3374592,CALR
234210_x_at,0.4360436,0.3597826,ACTR2
231454_at,0.4360693,-0.86834,PLAC4
239932_at,0.4360792,-0.8071824,
1554591_at,0.4361468,-0.4732147,PCAT4
202012_s_at,0.4361625,0.2928259,EXT2
1555907_at,0.436183,0.3712706,AGAP2-AS1
236891_at,0.436186,-0.682928,
244590_at,0.4361982,0.760447,
1553778_at,0.4362336,0.7004487,WBSCR27
203319_s_at,0.4362997,-0.3876258,ZNF148
202288_at,0.4363168,-0.6359621,MTOR
1560506_at,0.4363309,0.6850089,LOC101928161
1558848_at,0.4363377,-0.7506439,
216051_x_at,0.4364131,-0.3306763,PRINS
224604_at,0.4364225,0.3809031,C4orf3
206407_s_at,0.4364349,0.64209,CCL13
204082_at,0.4364649,0.9620567,PBX3
208743_s_at,0.4364847,-0.3259437,YWHAB
201388_at,0.4365144,0.3891688,PSMD3
219472_at,0.4365201,0.3312513,CENPO
201715_s_at,0.4365254,-0.3652699,ACIN1
205865_at,0.4365498,-0.357332,ARID3A
205471_s_at,0.4365732,0.7162561,DACH1
212253_x_at,0.4365736,-0.4949333,DST
217895_at,0.4365837,0.3508487,PTCD3
211610_at,0.4365871,0.7967405,KLF6
235400_at,0.4366073,0.6588177,FCRLA
235699_at,0.4366092,-0.6052903,REM2
234845_at,0.4366235,0.7014493,LOC100130370
220226_at,0.4366649,0.5039641,TRPM8
241127_at,0.4366802,-0.4676449,
202675_at,0.4366959,0.4467811,SDHB
213690_s_at,0.436704,-0.5706047,PTOV1-AS2
211672_s_at,0.4367134,0.4389156,ARPC4-TTLL3///ARPC4
229141_at,0.436753,-0.7518553,SFT2D3///WDR33
242105_at,0.4367712,-0.6998202,CCNE1
237698_at,0.4367757,0.4400472,
218740_s_at,0.4367829,-0.5723122,CDK5RAP3
1552456_a_at,0.4368507,-1.0649818,MBD3L2
201086_x_at,0.4368734,0.413442,SON
215888_at,0.4368785,0.7370496,PDS5B
232950_s_at,0.4368961,0.4992199,PITPNM2
228056_s_at,0.4368993,0.8971822,NAPSB
220839_at,0.4369081,-0.3167982,METTL5
211992_at,0.4369236,0.3053849,WNK1
216970_at,0.4369287,-0.3247353,RGS7
210206_s_at,0.4369557,0.6224489,DDX11
239492_at,0.4369564,-0.7115584,SEC14L4
223167_s_at,0.4369611,-0.313402,USP25
204781_s_at,0.436962,-0.8925004,FAS
202223_at,0.4369677,0.7386282,STT3A
205863_at,0.4370223,-0.9404481,S100A12
226245_at,0.43706,-0.3352109,KCTD1
237236_x_at,0.4370802,-0.581636,LINC00202-2
1564233_at,0.4370937,0.7198252,FLJ33534
234824_at,0.437098,-0.6752178,
218867_s_at,0.4371022,-0.3351736,C12orf49
1559725_at,0.4371137,-0.7942046,LINC01537
203167_at,0.4371401,-0.5002971,TIMP2
213273_at,0.4371422,0.7960261,TENM4
212564_at,0.4371458,-0.5896422,KCTD2
230592_at,0.4371502,0.3440151,NSL1
234567_at,0.4371595,-0.7447922,
236151_at,0.4372141,-0.6791623,SRRM4
209390_at,0.4372394,0.3075899,TSC1
225868_at,0.437267,-0.6784711,TRIM47
229160_at,0.4372692,-0.3127939,MUM1L1
1569700_s_at,0.437275,0.6561192,AK7
1552903_at,0.4372768,0.9441979,B4GALNT2
207887_s_at,0.4372801,-0.7780474,CALCR
218358_at,0.4373102,-0.6594249,CRELD2
1552990_at,0.4373111,0.707366,FAM71E2
202283_at,0.4373177,-0.5474105,SERPINF1
1562558_at,0.4373177,-1.0410537,LOC440704
243063_at,0.4373482,0.4522888,
201653_at,0.4373544,-0.3632992,CNIH1
233133_at,0.4374076,-0.5741695,
222693_at,0.4374279,0.7368175,LOC101928615///FNDC3B
236409_at,0.4374403,-0.4434912,
238919_at,0.4374449,0.4382406,PCDH9
224016_at,0.4374636,0.4707008,HIPK2
229920_at,0.437469,0.6766043,RBCK1
1555052_a_at,0.4374745,-0.7165572,SYT9
211950_at,0.437532,0.4097111,UBR4
241383_at,0.4375611,0.611444,ZNF385C
210342_s_at,0.4376118,-0.8096769,TPO
34471_at,0.4376134,-0.7035705,MYH8
227563_at,0.4376157,0.4366976,FAM27E2///FAM27E3
223605_at,0.4376197,-0.4469498,SLC25A18
1555842_at,0.4376269,0.5501595,CYTH2
205237_at,0.4377974,0.8325453,FCN1
204425_at,0.4377993,0.5972169,ARHGAP4
230819_at,0.4378029,0.3817498,C2CD4C
231464_at,0.4378185,0.6854057,
1561053_at,0.4378191,-0.8618285,
235945_at,0.4378318,0.5243872,
222024_s_at,0.4378405,-0.65576,AKAP13
223413_s_at,0.4378875,-0.8192309,LYAR
239696_at,0.4379053,0.635481,
225764_at,0.4379263,0.7812033,ETV6
213723_s_at,0.43794,-0.7604431,IDUA
218175_at,0.4379473,0.313195,CCDC92
206291_at,0.4379547,-0.8016846,NTS
219093_at,0.437977,0.3876083,PID1
239179_at,0.4379805,0.7246291,
215205_x_at,0.4379886,-0.5502744,NCOR2
213431_x_at,0.4380313,0.6173806,SFI1
212058_at,0.4380317,0.3243189,U2SURP
231727_s_at,0.4380481,-0.7927681,MIF4GD
215951_at,0.4380733,0.6184772,TBC1D2B
1556990_at,0.4380743,-0.4976282,PERP
244540_at,0.4380778,-0.7128146,
201534_s_at,0.4380991,-0.3390417,UBL3
1554701_a_at,0.4381004,-0.6440499,TBC1D16
203840_at,0.4381436,0.7085427,BLZF1
204226_at,0.4381447,-0.4069431,STAU2
230634_x_at,0.438155,-0.709615,ADAT3///SCAMP4
228631_s_at,0.4381619,0.4834919,ZNF688
213607_x_at,0.4382515,-0.5830848,NADK
219299_at,0.438279,-0.3733893,TRMT12
228548_at,0.4382858,0.4549522,RAP1A
221935_s_at,0.4383187,0.4074991,EOGT
1560425_s_at,0.4383626,0.3612458,PTPRD-AS1
223526_at,0.4383666,-0.4929667,C18orf21
210428_s_at,0.4384196,0.4759092,HGS
1566265_at,0.4384322,0.9222304,
206521_s_at,0.4384485,0.4110018,GTF2A1
230628_at,0.4384485,0.7498174,EP400
228516_at,0.4384746,0.6633049,CDAN1
241275_at,0.4385052,0.638758,CAPZA1
1570269_at,0.4385536,-0.698284,
203570_at,0.4385801,0.9372274,LOXL1
227846_at,0.4385937,0.3654068,GPR176
221977_at,0.4385949,-0.3784141,TBX2
40149_at,0.4385956,0.7126676,SH2B1
205463_s_at,0.4386364,-0.3807345,PDGFA
226663_at,0.4386953,0.4073957,ANKRD10-IT1
227726_at,0.4387707,0.8188241,RNF166
232488_at,0.4387714,0.7145699,PHYKPL
224737_x_at,0.4387736,-0.3827514,CCAR1
223244_s_at,0.43879,-0.4479015,NDUFA12
242863_at,0.4387932,-0.927294,
210562_at,0.4388212,0.7459284,GREB1
240675_at,0.4388317,-0.8778545,
1554769_at,0.4388422,0.6909161,ZNF785
1557723_at,0.438851,-0.5332683,LOC285847
233302_at,0.4388682,-0.8273953,
221423_s_at,0.4388711,-0.4535397,YIPF5
241094_at,0.4388901,-0.6662389,
239902_at,0.4389316,0.6442262,
218442_at,0.4389347,0.7185997,TTC4
221786_at,0.4390077,-0.4395858,C6orf120
243498_at,0.4390233,-0.7958868,
38964_r_at,0.4390674,0.4185289,WAS
241682_at,0.4390951,0.3859527,KLHL23
240039_at,0.4391372,-0.5185268,PLA2R1
1553297_a_at,0.4391499,-0.8750827,CSF3R
202074_s_at,0.4391588,-0.3484648,OPTN
204683_at,0.4391731,0.5799523,ICAM2
235409_at,0.4391749,0.4379305,MGA
205235_s_at,0.4391786,-0.8129798,KIF20B
206537_at,0.4391949,0.311327,XIAP
200726_at,0.4392021,-0.3011853,PPP1CC
232326_at,0.4392135,0.7244005,BAALC-AS2
221013_s_at,0.4392186,0.6164046,APOL2
216996_s_at,0.439226,0.5159756,FASTKD2
236059_at,0.4392447,0.3602237,LOC100130428
242525_at,0.4392852,0.4292123,SLC2A5
204615_x_at,0.439294,-0.3910676,IDI1
208571_at,0.4393269,-0.78053,ANP32D
236132_at,0.4393634,0.3399244,TLN1
214155_s_at,0.4393786,-0.3970369,LARP4
224773_at,0.4394146,-0.6691788,NAV1
232658_at,0.4394192,0.4824015,
236245_at,0.4394366,0.6382985,ODF3L1
229458_s_at,0.4394453,-0.3820047,GALK1
215459_at,0.4394539,-0.7000398,CTNS
241897_at,0.4394636,0.8090355,
1565818_s_at,0.4394654,0.5111297,IKZF1
211275_s_at,0.4395011,-0.4549084,GYG1
1552765_x_at,0.4395079,-0.3712178,TMEM67
217052_x_at,0.4395305,0.3043519,
209800_at,0.4395523,-0.686724,KRT16
208823_s_at,0.4395765,-0.7947114,CDK16
243860_at,0.4395815,-0.329991,
241685_x_at,0.4396196,-0.3823416,PURA
227592_at,0.4396322,-0.7121537,ALDH16A1
219096_at,0.4396561,-0.380511,ARMC7
1553608_a_at,0.4396633,-0.9189508,LINC00189
229002_at,0.4396685,0.8100604,FAM69B
221213_s_at,0.439669,0.3128733,LOC145783///ZNF280D
208071_s_at,0.439703,-0.5358513,LAIR1
228937_at,0.439709,0.4302935,LACC1
211265_at,0.4397594,0.5777886,PTGER3
230148_at,0.4397675,-0.397453,AHSA2
217920_at,0.4397756,0.6447546,MAN1A2
203592_s_at,0.4397778,-0.50226,FSTL3
229389_at,0.4397858,0.49568,ATG16L2
208237_x_at,0.4397902,0.3958638,ADAM22
241097_at,0.4398161,1.0410494,
243119_at,0.4398395,0.6991558,
1563013_at,0.4398554,0.5662964,LOC646522
238798_at,0.4398554,-0.9593143,TAPT1
230845_at,0.4398567,-0.471588,MIR3185///PRAC2
210026_s_at,0.439875,-0.386623,CARD10
202706_s_at,0.4398892,0.5959012,UMPS
223538_at,0.4399118,-0.6893999,SERF1B///SERF1A
207065_at,0.439922,-0.6754627,KRT75
1559170_at,0.4399334,-0.8174328,ANKRD20A5P
239801_at,0.4399374,-0.6453018,RNF40
