ID,P.Value,logFC,Gene.symbol
1555359_at,0.55702041,0.27416703,PIGQ
233398_at,0.55702928,-0.6398894,
217452_s_at,0.55704174,0.24641775,B3GALT2
1560818_at,0.55708419,0.41430105,LINC00944
210976_s_at,0.55709574,-0.23878118,PFKM
1555037_a_at,0.55710889,0.26033422,IDH1
206381_at,0.5571106,-0.26362848,SCN2A
219369_s_at,0.55714135,0.41427258,OTUB2
40359_at,0.55714153,-0.38983055,RASSF7
1566947_at,0.55718076,0.29932749,
1555322_at,0.5571912,0.48645219,PP2672
240323_at,0.5572116,0.46181053,
224984_at,0.55721604,0.21852501,NFAT5
225971_at,0.55722574,0.29807499,DDHD1
1554504_at,0.55724209,0.38563594,NAALAD2
226820_at,0.55725239,0.2061447,ZNF362
1561053_at,0.55732763,-0.68078049,
209086_x_at,0.55737942,-0.51847802,MIR6756///MCAM
215720_s_at,0.55739411,0.3359908,NFYA
227426_at,0.5574002,0.2685736,SOS1
219319_at,0.55740194,0.41016692,HIF3A
1566527_at,0.55743038,-0.37391397,
226773_at,0.55744394,0.23963576,PPM1K
218532_s_at,0.5574652,-0.21057348,FAM134B
224806_at,0.55746968,-0.28337137,TRIM25
212462_at,0.55749751,-0.28816106,KAT6B
1553271_at,0.55750644,0.35274403,DIP2B
202062_s_at,0.55751521,-0.4937172,SEL1L
205018_s_at,0.55752375,-0.32425181,MBNL2
202720_at,0.55754287,0.28212737,TES
238150_at,0.55754495,0.53481159,
212070_at,0.55758064,0.43723744,ADGRG1
224909_s_at,0.55763789,0.31066603,PREX1
1561886_a_at,0.55764741,0.27943402,
220863_at,0.55765106,0.64330188,MIP
1552379_at,0.55766021,0.8638794,RDH10
206602_s_at,0.55766995,0.41821841,LOC401021///HOXD4///HOXD3
221830_at,0.55772142,-0.21508646,RAP2A
1552607_at,0.55773419,-0.48585822,FAM223A///FAM223B
1558728_at,0.55774144,0.37416,VPS9D1-AS1
223705_s_at,0.5577472,-0.26244648,GPBP1
203908_at,0.55776343,0.32240777,SLC4A4
208110_x_at,0.55777065,0.52138636,MED25
241866_at,0.55779557,-0.25031595,SLC16A7
209166_s_at,0.5578084,0.44477445,MAN2B1
226895_at,0.55783781,-0.23013814,NFIC
212564_at,0.55784292,-0.45921341,KCTD2
1557721_at,0.5578743,0.21972147,
211973_at,0.55788592,0.41406853,NUDT3
237877_at,0.55788712,0.32119236,
1555168_a_at,0.55791099,-0.2971847,CALN1
223453_s_at,0.55791976,0.34605404,ATL3
221005_s_at,0.55793555,-0.22228101,PTDSS2
1553619_a_at,0.55794132,-0.5318843,TRIM43B///TRIM43
1553725_s_at,0.55794608,0.30843072,ZNF644
208178_x_at,0.5579801,-0.44949919,TRIO
215276_at,0.55798947,-0.27255338,WFDC8
226694_at,0.55801915,0.21976136,PALM2-AKAP2///AKAP2
237882_at,0.5580287,-0.60103263,
216220_s_at,0.55804181,0.26121862,ADORA1
202624_s_at,0.55807917,0.46899034,CABIN1
218588_s_at,0.55808398,0.30908594,FAM114A2
214404_x_at,0.55808555,0.43015604,SPDEF
229926_at,0.55808662,-0.41913537,MIR3682
240100_at,0.55809925,-0.64934277,LOC100505920
205889_s_at,0.55810621,-0.39641285,JAKMIP2
201521_s_at,0.55811625,-0.26124529,NCBP2
228321_s_at,0.55816147,0.4206855,NAA30
243880_at,0.55818748,-0.57276797,GOSR2
223255_at,0.55820565,0.20915,G2E3
239390_at,0.55824938,-0.59013393,GTDC1
215337_at,0.55825936,-0.28011591,MED24
211396_at,0.55828397,-0.56013763,FCGR2C
207151_at,0.55828627,0.30405672,ADCYAP1R1
214749_s_at,0.55829643,0.30057695,ARMCX6
211434_s_at,0.5583087,0.43772467,CCRL2
218448_at,0.55832094,-0.306439,GID8
233602_at,0.55833432,0.47366104,
243631_at,0.55834622,0.24717206,
204866_at,0.55835227,0.42877835,JADE3
1556411_s_at,0.55836833,-0.37681168,KY
244387_at,0.55839871,0.66289375,
210684_s_at,0.55842486,-0.20431124,DLG4
1568789_at,0.55842933,0.37116284,UHRF1BP1
1553194_at,0.55844715,-0.24715177,NEGR1
235855_at,0.55846471,0.46324267,COX15
234163_at,0.55847019,-0.27620793,UBE3A
1569086_at,0.55848559,-0.56990718,EML2-AS1
231507_at,0.55848559,-0.6612329,
205054_at,0.55856055,0.28517563,NEB
218459_at,0.55856704,-0.43253588,TOR3A
220060_s_at,0.5585694,-0.57603316,PARPBP
224956_at,0.55857056,0.27787411,NUFIP2
219931_s_at,0.55857418,-0.45515877,KLHL12
238219_at,0.55858754,0.50806512,C12orf50
218774_at,0.55859068,-0.54535365,DCPS
237289_at,0.55859983,0.25245405,CREB1
1559133_at,0.55862603,0.64011899,ZNF546
1554195_a_at,0.55862957,-0.41539165,C5orf46
1554744_at,0.55866515,0.25039051,CARD16
232317_at,0.55868463,-0.22612572,PLXNA4
219707_at,0.55868834,0.46476464,CPNE7
219195_at,0.55871549,0.24670183,PPARGC1A
204644_at,0.55871923,-0.66092458,ENOX2
1565928_at,0.55876176,-0.35022296,
239157_at,0.55876808,0.59421019,ZSCAN12P1
238920_at,0.55877292,0.382663,
205180_s_at,0.55877669,0.28940508,ADAM8
202563_at,0.55878091,-0.37441036,C14orf1
241081_at,0.55880568,-0.66002214,
238162_at,0.55880625,-0.64135522,
1570572_at,0.55881359,-0.5581614,LOC729291
237238_at,0.55881462,-0.64231351,WWC1
212774_at,0.55883329,-0.20472972,ZBTB18
236849_at,0.5588729,0.7335428,VTI1A
229530_at,0.55887366,-0.31856701,GUCY1A3
40149_at,0.55891805,0.60037771,SH2B1
226350_at,0.55892278,-0.58177643,CHML
234951_s_at,0.55892696,-0.56209632,COL12A1
234308_at,0.55895346,0.33678135,TUBGCP6
234157_at,0.55896793,0.4234679,
213481_at,0.55898098,-0.43727917,S100A13
231170_at,0.55898793,-0.32679896,
203238_s_at,0.55903814,0.68384213,NOTCH3
244774_at,0.55904093,-0.47664996,PHACTR2
242461_at,0.5590786,-0.46309437,
242691_at,0.55909211,0.40384773,
234603_at,0.55914859,0.71944604,
233614_at,0.55915017,-0.59883178,
225967_s_at,0.55915619,-0.34975059,C17orf89
238918_at,0.55917604,0.53291138,
235220_at,0.55918399,-0.34343528,YIPF4
241620_at,0.55923418,-0.38375904,SMCHD1
210742_at,0.55924866,0.61802236,CDC14A
225077_at,0.55925935,0.2596962,CHD2
1560382_at,0.55928466,0.48739922,GAB1
234528_at,0.5593277,-0.39338775,
216743_at,0.55934697,0.48294039,
1552315_at,0.55937508,-0.49484108,GIMAP1
208062_s_at,0.55941701,0.49994077,NRG2
205520_at,0.55941806,0.21966182,STRN
239679_at,0.55942182,0.57132895,
243257_at,0.55943111,-0.49980462,
241464_s_at,0.55943399,-0.36499484,
243207_at,0.55946241,0.35563031,
214515_at,0.55958605,-0.55819199,OR1E1
211419_s_at,0.55959038,0.41618439,CHN2
244811_at,0.55959186,0.25764574,PHIP
1562145_at,0.55959987,-0.67222653,LOC647070
1569882_at,0.55960443,-0.63327182,NPHP3-AS1
234531_at,0.55960485,-0.48447439,
237493_at,0.55961107,0.42531195,IL22RA2
1557684_at,0.55961477,0.25144412,ZNF286A
236622_at,0.55962317,-0.60584612,PIGM
214820_at,0.55966194,0.37983769,BRWD1
216038_x_at,0.55968696,0.50170782,DAXX
204331_s_at,0.55969486,0.38925059,MRPS12
1553423_a_at,0.55971356,-0.73142031,SLFN13
208812_x_at,0.55972546,0.25714262,HLA-C
209760_at,0.55975402,0.54304722,KIAA0922
238921_at,0.55978901,0.56987366,LOC644794
202414_at,0.55981705,-0.34835463,ERCC5
218717_s_at,0.55981766,0.52288396,P3H2
230347_at,0.55984923,-0.2491461,ORAI2
213413_at,0.55987011,-0.59650275,STON1
211666_x_at,0.55987096,-0.37706784,SNORD83B///SNORD139///RPL3
213477_x_at,0.55988085,0.21483139,EEF1A1
241295_at,0.55988199,-0.39168393,
226373_at,0.55988754,-0.32201451,SFXN5
207601_at,0.55989039,-0.62224408,SULT1B1
233131_at,0.55991173,-0.34785214,CFAP58
214078_at,0.55991715,-0.22075724,PAK3
1567288_at,0.55992622,0.69131855,OR5K1
209935_at,0.55993543,0.25082874,ATP2C1
218410_s_at,0.55994457,-0.60202818,PGP
1563505_at,0.55995641,-0.37606948,DUSP16
211347_at,0.55997101,-0.22738932,CDC14B
1556855_a_at,0.55999562,0.44154822,ATP11A-AS1
208821_at,0.56005211,-0.35112306,SNRPB
244756_at,0.56006657,0.5845906,ANKRD13D
202006_at,0.56007456,0.30983967,PTPN12
228271_at,0.56009538,0.26731197,
216120_s_at,0.56014339,-0.31326173,ATP2B2
208697_s_at,0.56016411,0.2252794,EIF3E
215128_at,0.56017107,-0.3694488,
212047_s_at,0.56017561,0.5042858,RNF167
220985_s_at,0.56017972,-0.26183326,RNF170
219617_at,0.56018483,0.4218004,CAMKMT
232565_at,0.56019309,0.63624903,
212624_s_at,0.56022094,-0.23395207,CHN1
233642_s_at,0.56024879,-0.22925897,HEATR5B
238966_at,0.56026642,-0.22799273,CELF4
205192_at,0.56026659,-0.55599669,MAP3K14
234619_at,0.56027366,-0.29087273,
1562989_at,0.56027519,0.68411021,LOC101929902
216397_s_at,0.56027901,-0.36403366,MIR7112///BOP1
205393_s_at,0.56028424,-0.31157234,CHEK1
1555274_a_at,0.56030469,-0.28166315,EPT1
1559964_at,0.5603211,0.57545077,LOC401261
219866_at,0.56033079,-0.55451848,CLIC5
215360_at,0.56036154,-0.43559437,
214727_at,0.56036597,-0.32513578,BRCA2
244842_x_at,0.56038341,0.24745506,
233366_at,0.56038385,-0.71432149,FBXO4
219001_s_at,0.56041746,0.31221824,DCAF10
201285_at,0.56042327,0.29675191,MKRN1
231738_at,0.56050641,-0.52063922,PCDHB7
200905_x_at,0.56057835,0.2427082,HLA-E
233205_at,0.56059818,-0.45285334,KCNMB2-AS1
1553541_at,0.56060743,-0.53732419,LMX1A
242245_at,0.56065848,0.73213122,
1562853_x_at,0.56083801,0.46586159,
209242_at,0.56084475,-0.1973974,PEG3
223790_at,0.5608546,-0.27838066,KATNAL1
213732_at,0.5608598,0.45708055,TCF3
215464_s_at,0.56086194,-0.4119048,P2RX5-TAX1BP3///TAX1BP3///P2RX5
226444_at,0.56086765,-0.37760783,LOC107985971
206490_at,0.56086979,0.24690421,DLGAP1
222932_at,0.56087836,0.51468565,EHF
208963_x_at,0.56099766,0.27837434,MIR1908///FADS1
221119_at,0.56101365,0.60117473,ARHGEF38
225983_s_at,0.5610571,0.39155415,VWA1
224992_s_at,0.56108747,0.26889777,CMIP
211217_s_at,0.56109012,-0.35904393,KCNQ1
1557232_at,0.56112509,0.28461789,
216180_s_at,0.56113479,0.35504515,SYNJ2
208155_x_at,0.56114024,-0.49339001,GAGE12D///GAGE12F///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE1
1552884_at,0.5611678,0.43810786,NKX6-3
240022_at,0.56116905,0.49585658,ZC3H4
206655_s_at,0.56119058,-0.24980696,SEPT5-GP1BB///SEPT5///GP1BB
224052_at,0.56119942,-0.59584388,HSFY2///HSFY1
214830_at,0.56120396,-0.30307234,SLC38A6
239582_at,0.5612476,0.51758269,PML
1568848_at,0.56125258,0.59736867,LOC101927820
242025_at,0.5612598,-0.44198428,
222245_s_at,0.56127937,-0.512951,FER1L4
241274_at,0.5612982,0.36717554,
201655_s_at,0.56130478,-0.54972368,HSPG2
220471_s_at,0.56133833,0.79248249,MYCT1
223208_at,0.56136116,-0.23847211,KCTD10
220998_s_at,0.56137597,0.38655864,UNC93B1
232705_at,0.56140221,0.51709637,LRRFIP2
227000_at,0.56141441,-0.2998362,MTURN
217395_at,0.56145031,0.5867168,MT4
209998_at,0.56146963,-0.64858379,PIGO
207787_at,0.56148741,-0.62388463,KRT33B
1557813_at,0.56149792,0.64650669,
239211_at,0.56151918,-0.49766387,LOC105371414
217835_x_at,0.56152436,-0.2230492,TGIF2-C20orf24///C20orf24
202307_s_at,0.56153276,-0.37662142,TAP1
1570516_s_at,0.56153951,-0.47122432,OR51B5
219692_at,0.56154406,0.51204362,KREMEN2
230135_at,0.56155504,0.28405909,HHIP
228584_at,0.56160649,0.36698281,SGCB
209078_s_at,0.561609,-0.34623272,TXN2
1555976_s_at,0.5616205,-0.63094497,MYL12A
210150_s_at,0.56162264,-0.32432922,LAMA5
238836_at,0.56162348,0.3545177,
244214_at,0.5616259,-0.32506684,LOC101928069
222297_x_at,0.56162838,0.24126565,RPL18
1552436_a_at,0.56163195,-0.44702138,LOC100653137///CDH23
209054_s_at,0.56163232,-0.58469976,WHSC1
205463_s_at,0.56165086,0.25770323,PDGFA
1559522_at,0.5616865,0.64440408,LOC100505918
224442_at,0.56168769,-0.57893109,PHF6
212126_at,0.56173896,-0.25741095,CBX5
238439_at,0.56173996,-0.58427985,ANKRD22
239481_at,0.56174051,-0.25698524,FAM133A
224607_s_at,0.56174838,0.43365613,SRP68
226792_s_at,0.56175455,-0.20974311,KIFC2
216699_s_at,0.56177784,0.45053123,KLK1
212754_s_at,0.56182563,0.58078557,MON2
1553139_s_at,0.56185154,0.71873346,PLXNA3
230519_at,0.56190011,0.2506693,FAM124A
212399_s_at,0.56190958,0.32719818,VGLL4
213555_at,0.56200135,-0.43425374,RWDD2A
210130_s_at,0.56200476,-0.53012967,TM7SF2
243704_at,0.56201655,-0.49854924,GPATCH2
218349_s_at,0.56202412,0.44680323,ZWILCH
1557325_at,0.56209263,0.57966749,
1553888_at,0.56209773,-0.58160568,LDHAL6A
229671_s_at,0.56217646,0.46793615,MIS18A
217043_s_at,0.56217912,0.225392,MFN1
206625_at,0.56220776,-0.49039353,PRPH2
232702_at,0.5622207,-0.27418814,RABGAP1L
211451_s_at,0.56224126,-0.351797,KCNJ4
1561354_at,0.56226768,-0.59235877,
242310_at,0.56232931,0.2702207,
1562801_at,0.56235726,0.49014669,LOC101927379
204837_at,0.56237184,-0.23866169,MTMR9
218663_at,0.56238674,-0.53242041,NCAPG
218041_x_at,0.56239277,0.41490622,SLC38A2
223917_s_at,0.56240639,0.29556535,SLC39A3
244871_s_at,0.56241602,0.2591871,USP32
222132_s_at,0.56241613,0.27448691,AGK
234300_s_at,0.5624302,0.2395037,ZFP28
1556072_at,0.56243483,-0.37836686,LINC00528
211478_s_at,0.56243496,-0.46744994,DPP4
206304_at,0.5624522,-0.4095001,MYBPH
1553894_at,0.56247431,0.64511644,CCDC122
237023_at,0.56247565,-0.3087024,
238944_at,0.56248773,-0.30881715,LOC100505715
239097_at,0.56250644,-0.29205171,FRRS1L
205321_at,0.56250971,0.23316124,EIF2S3
207432_at,0.5625241,0.56858415,BEST2
1554038_at,0.56254314,-0.66344301,LARP1B
1557626_at,0.56254625,0.65770945,
229526_at,0.56254924,-0.67199988,AQP11
221999_at,0.56257083,-0.47257323,VRK3
233475_at,0.56258023,-0.39124183,MGC32805
230403_at,0.56258252,0.35081436,RFX3
238674_at,0.56259014,-0.73553657,
203962_s_at,0.56262922,0.23567722,NEBL
213183_s_at,0.5626333,-0.23647439,
225782_at,0.56266782,0.31530721,MSRB3
226489_at,0.56270338,0.27618403,TMCC3
231813_s_at,0.56271059,0.2659866,COG1
210086_at,0.56271938,-0.3107682,HR
228191_at,0.56275469,0.40378595,FLVCR1
1559680_at,0.56276549,-0.60588839,TTL
238996_x_at,0.56278648,0.71120181,ALDOA
206621_s_at,0.56278808,0.26733627,EIF4H
232341_x_at,0.56280912,0.56672615,HABP4
244587_at,0.5628233,-0.22002437,ATF7
50314_i_at,0.56283143,-0.30451009,C20orf27
226840_at,0.56288227,0.61650099,H2AFY
223363_at,0.56290031,0.29944911,PSMG3
241589_at,0.56292208,0.58292881,
233510_s_at,0.56293684,0.56382812,PARVG
232149_s_at,0.56294759,-0.73664138,NSMAF
1557869_at,0.56297779,0.66807368,
225129_at,0.56299041,0.3233594,CPNE2
222099_s_at,0.56299629,0.21505168,LSM14A
1564802_at,0.56304901,-0.56946937,
211398_at,0.56305805,-0.7933739,FGFR2
234353_at,0.56308978,0.49661876,CATSPERG
212998_x_at,0.56309616,-0.74354303,LOC101060835///HLA-DQB1
240515_at,0.56313064,-0.72714593,
205202_at,0.56313848,-0.24946737,PCMT1
222432_s_at,0.56318763,0.22872724,CCDC47
217445_s_at,0.56323078,0.35738189,GART
241935_at,0.5632391,0.64061784,SHROOM1
230576_at,0.56325533,0.5130922,BLOC1S3
216388_s_at,0.56326987,-0.42375376,LTB4R
203051_at,0.56330345,-0.30602784,BAHD1
213339_at,0.5633338,0.41523038,TP73-AS1
222914_s_at,0.56334319,-0.68686102,TMEM121
203084_at,0.56335006,0.23949344,TGFB1
201900_s_at,0.56336076,-0.33659404,AKR1A1
1562236_at,0.56336115,0.50529584,KAT6B
227184_at,0.56337797,0.51815196,PTAFR
231775_at,0.56340932,0.28908432,TNFRSF10A
216236_s_at,0.56341175,-0.28968672,SLC2A14///SLC2A3
240027_at,0.56341289,-0.27390934,LIN7A
224572_s_at,0.56342292,0.39496653,IRF2BP2
202575_at,0.56342368,0.48418212,CRABP2
204053_x_at,0.56343273,-0.22114066,PTEN
243013_at,0.56344048,-0.60994045,
227235_at,0.56347749,-0.21823816,GUCY1A3
220727_at,0.56348027,-0.28134119,KCNK10
226022_at,0.56349588,-0.40432818,SASH1
212253_x_at,0.56351514,-0.22227428,DST
1556333_at,0.56352695,-0.49143557,
204063_s_at,0.56355616,-0.28316439,ULK2
234682_at,0.56356993,0.39094626,BTBD9
229791_at,0.56358099,0.52639372,LPCAT2
242333_at,0.56360447,-0.84738351,
202549_at,0.56360473,-0.52880342,VAPB
227135_at,0.56363153,0.58860792,NAAA
204206_at,0.5636395,-0.22889641,MNT
243472_at,0.56364738,0.5234702,
1552368_at,0.5636619,-0.58973134,CTCFL
1557888_at,0.56368491,0.43844716,ZNF787
236876_at,0.56369528,-0.43298654,H1FNT
235827_at,0.56370267,0.55026654,LOC100506472///TAB1
224092_at,0.56375739,-0.28811179,BARHL1
201381_x_at,0.56379792,-0.21960237,CACYBP
45687_at,0.56385405,-0.23604367,PRR14
220976_s_at,0.56389271,-0.79348838,KRTAP1-1
238422_at,0.56396773,0.3466917,LBX2-AS1
1554964_x_at,0.56398275,0.59747475,
201320_at,0.56399878,0.2562691,SMARCC2
221919_at,0.56401331,0.34358242,HNRNPA1
226844_at,0.56402967,0.2802485,MOB3B
241804_at,0.5640302,-0.23963562,LOC102724275
216702_x_at,0.56404097,-0.23448943,
215647_at,0.56404387,-0.53049035,
238693_at,0.56405573,0.22827869,PHC3
1562607_at,0.56405591,0.61279243,
208357_x_at,0.56408085,-0.67106379,CSH1
224151_s_at,0.56408971,-0.32861139,AK3
226781_at,0.56412133,-0.649474,C7orf55-LUC7L2///FMC1///LUC7L2
208780_x_at,0.56413207,0.21252584,VAPA
209874_x_at,0.56417268,0.45396828,CNNM2
241415_at,0.56418995,0.26905716,
215803_at,0.56428725,0.60212155,CXorf57
234332_at,0.56430496,0.5262196,NUB1
223286_at,0.5643505,-0.28293011,ELP5
238286_at,0.56437946,-0.32161934,SPG7
219875_s_at,0.56438418,0.3903238,DESI2
1560525_at,0.56440068,-0.40126923,
236818_at,0.564409,-0.3009377,
1568190_at,0.56442304,-0.58480811,
228490_at,0.56442824,0.25079516,ABHD2
209287_s_at,0.56448747,-0.53503885,CDC42EP3
210158_at,0.56448955,-0.6217883,ERCC4
228129_at,0.5645062,0.36851902,SERBP1
238663_x_at,0.56453773,0.27381804,GRIA4
229685_at,0.56458305,0.24544695,LOC100134937
234402_at,0.56463605,-0.47947226,YME1L1
224410_s_at,0.56463609,0.26110235,LMBR1
206119_at,0.56463738,-0.75425389,BHMT
229515_at,0.56468495,0.28341208,PAWR
205231_s_at,0.56469297,0.24747112,EPM2A
1561689_at,0.56470556,-0.40436952,
1561472_at,0.56470878,-0.35539462,LOC728805
225484_at,0.56471365,-0.29527734,CEP41
244819_x_at,0.56474484,-0.63259428,PSPH
224849_at,0.56474617,0.22476898,TTC17
237075_at,0.56474703,0.58191228,LOC101060091
228355_s_at,0.56475009,-0.2673979,NDUFAF2
216772_at,0.5647525,-0.37475497,LOC101926997
1555884_at,0.56475535,0.7528156,PSMD6
203018_s_at,0.56477332,-0.27803589,SSX2IP
239345_at,0.56478354,-0.72771283,SLC19A3
244407_at,0.56479227,-0.85125104,CYP39A1
239417_x_at,0.56479447,0.50301576,C6orf52
227931_at,0.56480564,0.24480615,INO80D
243283_at,0.56480996,-0.56720411,CROT
236788_at,0.56481944,-0.42541506,LOC102724323
236178_at,0.56483385,0.24209975,SMIM8
1552540_s_at,0.56485943,0.29777116,IQCD
213588_x_at,0.56489,0.2452582,RPL14
230224_at,0.5649181,-0.41419349,ZCCHC18
216287_at,0.56493827,-0.49856355,
210587_at,0.56498792,-0.52641903,INHBE
219114_at,0.56500147,0.46287209,C3orf18
238724_at,0.56507664,0.44532662,
204968_at,0.56507814,-0.30034446,C6orf47
238749_at,0.56507951,-0.51901405,
233446_at,0.56508067,-0.54318902,ONECUT2
218216_x_at,0.5650832,-0.43694197,ARL6IP4
241256_at,0.56509116,0.37691177,LOC101926934
211939_x_at,0.56511491,0.23811136,BTF3
1569611_a_at,0.56511572,-0.53603382,IQCH
232240_at,0.56511882,-0.62794309,DNHD1
1552889_a_at,0.5651424,-0.57087079,EXOC3L2
229949_at,0.56514472,-0.24441444,
235876_at,0.5651545,0.69834698,TMEM218
205994_at,0.56517626,-0.47281775,ELK4
1557478_at,0.56518634,0.37479605,
203596_s_at,0.56519751,-0.30166592,IFIT5
220563_s_at,0.56520831,0.35252043,SHANK1
202061_s_at,0.56521095,0.2041455,SEL1L
203723_at,0.56523213,0.32509564,ITPKB
231213_at,0.56526926,0.51222004,PDE1A
218974_at,0.56532228,-0.26649337,SOBP
230768_at,0.56536603,0.67254862,
231798_at,0.56538341,-0.25232081,NOG
216136_at,0.56538834,0.35878719,
231329_at,0.56543696,0.38143299,
221082_s_at,0.5654381,-0.20179141,NDRG3
228252_at,0.56548022,-0.46371393,PIF1
231074_at,0.56548672,-0.22086906,
239143_x_at,0.5655169,0.43734801,RNF138
230515_at,0.56551865,-0.35707313,
1553831_at,0.56552077,0.57761604,APOBEC3D
1561884_at,0.56555357,-0.47059425,CEPT1
201081_s_at,0.56556114,-0.21962468,PIP4K2B
203391_at,0.56556456,-0.20267285,FKBP2
1565890_at,0.56557479,-0.63649946,
1557276_at,0.56557871,-0.2894215,LINC01016
224542_s_at,0.56560861,0.37113929,NFATC2
216032_s_at,0.56561549,0.44803115,ERGIC3
238245_at,0.56563522,0.38916914,ENPP7
205561_at,0.56565095,0.36244051,KCTD17
205303_at,0.56566716,-0.43767229,KCNJ8
226037_s_at,0.56569249,0.25144886,TAF9B
218172_s_at,0.56570927,0.26734062,DERL1
224824_at,0.5657389,0.19532914,COX20
215832_x_at,0.56577327,-0.289061,PICALM
214242_at,0.5657862,-0.70479986,MAN1A2
230620_at,0.56579111,-0.21167096,USP27X
213958_at,0.56585217,-0.43768971,CD6
222281_s_at,0.56588889,-0.65293084,LOC101929219///LOC100505650///C1orf186
1560298_at,0.56589891,0.40739677,LOC101929261
235597_s_at,0.56590812,0.58641139,RGPD2///RGPD1
202855_s_at,0.56591713,-0.56913912,MIR6787///SLC16A3
223841_s_at,0.56594125,0.42188456,SPATA9
237158_s_at,0.565947,-0.65140387,MPHOSPH9
205768_s_at,0.5659531,-0.65331672,SLC27A2
210301_at,0.56603956,-0.55643937,XDH
212707_s_at,0.56606907,-0.2542321,RASA4B///RASA4CP///RASA4
1563478_at,0.56608114,-0.45247146,KIAA1671
226333_at,0.56608485,0.33820528,IL6R
217500_at,0.56609481,-0.47128801,TIAL1
209415_at,0.56610829,-0.29930254,FZR1
209665_at,0.56611032,0.30364566,CYB561D2
227338_at,0.56611642,-0.24714504,
1569316_at,0.56611736,0.4871803,TRIM24
216444_at,0.56613158,0.47633123,
202025_x_at,0.56614108,0.40483455,ACAA1
228979_at,0.566152,-0.5252865,SFTA3
219120_at,0.56615393,-0.68646828,WDCP
209369_at,0.56617816,-0.47770592,ANXA3
200675_at,0.56622448,0.24922259,CD81
228018_at,0.56627685,-0.27416452,NKAIN4
208274_at,0.56630436,-0.25874611,OCLM
219236_at,0.56632642,0.24203369,PAQR6
223457_at,0.56633137,0.24029766,COPG2
243976_at,0.56633505,0.24005566,RNF115
217948_at,0.56638588,-0.27169207,FAM127B
242638_at,0.56638941,-0.26866783,LOC101928731
209041_s_at,0.56639358,-0.60415466,UBE2G2
203196_at,0.56639527,-0.4347697,ABCC4
1556266_a_at,0.56639728,0.48718977,C20orf202
232003_at,0.56640674,-0.57394952,PNMAL2
228301_x_at,0.56642789,-0.5576572,NDUFB10
216930_at,0.56642963,0.5150746,HNF1A
242364_x_at,0.56645171,-0.26196547,TNRC6C-AS1
216347_s_at,0.56645599,-0.22547741,PPP1R13B
215935_at,0.5664589,-0.31920058,SPATA31A5///SPATA31A3///SPATA31A1///SPATA31A6///SPATA31A7
238948_at,0.56647496,-0.37005746,TM9SF1
226555_at,0.56647973,0.39754409,INO80D
238712_at,0.56651709,0.32393535,
1557174_a_at,0.56654276,-0.25985137,IRAK1BP1
238288_at,0.56655457,0.39318248,
238157_at,0.56658075,-0.44081963,
226866_at,0.56659387,0.31315896,ESCO1
1562644_at,0.56659457,-0.33710342,MTHFD2L
210283_x_at,0.56660798,-0.23408635,PAIP1
240621_at,0.56661595,0.48802068,
222494_at,0.56663324,0.2799027,FOXN3
1559624_at,0.56664269,-0.31091206,STK32A
244070_at,0.56664613,0.43981187,SYNE1
223311_s_at,0.56665814,0.49852052,MTA3
226316_at,0.56669629,-0.73040829,RBM26
227602_at,0.56674815,0.20273437,RAB7A
221302_at,0.56675368,-0.57134132,KLF15
209343_at,0.56676497,0.28204563,EFHD1
219270_at,0.56678029,-0.29787096,CHAC1
240641_at,0.56682521,-0.32463714,
242413_at,0.56683663,-0.53770737,
1570293_at,0.56684471,0.38676231,TBL1X
212738_at,0.56686462,-0.65655623,ARHGAP19
218279_s_at,0.5668676,-0.25374058,HIST2H2AA4///HIST2H2AA3
1556828_at,0.56687126,0.74109445,
214821_at,0.56688292,0.27319994,SLC25A4
216091_s_at,0.56689761,-0.21510582,BTRC
205881_at,0.56690907,-0.38501762,ZNF74
241403_at,0.56691443,0.43123626,CLK4
240108_at,0.56696642,-0.57938127,
211691_x_at,0.56698908,0.3186965,
227050_at,0.56699146,0.52436488,TENM3
244169_x_at,0.56699221,-0.59085602,
204691_x_at,0.56699715,-0.58222644,PLA2G6
217755_at,0.56700182,0.45208577,HN1
1553991_s_at,0.56701353,-0.62424735,LOC101928274///VSIG10
220111_s_at,0.56703037,-0.28132245,ANO2
226639_at,0.56705385,0.27285104,SFT2D3
234953_x_at,0.56707602,0.32334705,ZNF19
1557354_at,0.56707705,-0.59041417,SOS1
205687_at,0.56708646,0.41503453,UBFD1
1552964_at,0.5670931,-0.51388606,CFAP46
207576_x_at,0.56709534,0.40231892,OXT
244599_at,0.56709839,0.50056586,
215836_s_at,0.56710442,-0.244004,PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3
205575_at,0.56711952,0.63239369,C1QL1
231724_at,0.56712055,0.4738109,MED26
238499_at,0.56712221,-0.52583568,SLC45A3
204675_at,0.56712891,0.62415503,SRD5A1
208547_at,0.56713685,-0.52833374,HIST1H2BB
