ID,P.Value,logFC,Gene.symbol
200926_at,0.59419689,0.2107064,RPS23
211306_s_at,0.59421717,0.51363682,FCAR
237537_at,0.59421969,-0.34772591,LINC01360
238395_at,0.59422968,-0.56544371,
201341_at,0.59425298,-0.23829618,ENC1
237772_at,0.59427441,-0.45014743,
222755_s_at,0.59428105,0.37362181,CHD7
229029_at,0.59428816,0.46579945,CAMK4
219496_at,0.59433085,0.32824851,SOWAHC
244185_at,0.59435084,-0.27918082,
238011_at,0.59436538,-0.31204363,C16orf72
242845_at,0.59437331,-0.37747282,RUNX1T1
39549_at,0.59439535,-0.21720925,NPAS2
224882_at,0.59441515,0.23010636,ACSS1
235767_x_at,0.59444376,0.25927386,PHAX
223110_at,0.59447869,-0.51087562,KIAA1429
201833_at,0.59453668,-0.27391149,HDAC2
216231_s_at,0.59454978,-0.30984678,B2M
1566825_at,0.59455677,-0.61912722,
204594_s_at,0.59455808,-0.26065742,MIEF1
226035_at,0.59458145,0.32437221,USP31
229303_at,0.59458571,-0.2692533,SF3B1
207772_s_at,0.59460874,0.51620494,PRMT8
230619_at,0.59463289,0.29164595,ARNT
201732_s_at,0.59463831,-0.34051592,CLCN3
1554158_at,0.59464864,0.44062131,ZMYND11
1568815_a_at,0.59466406,0.60375521,DDX50
212367_at,0.594706,-0.22218843,FEM1B
207109_at,0.59470641,-0.42533918,POU2F3
235477_at,0.59471262,-0.38403041,
216877_at,0.59472148,-0.52698164,LOC100505498
1558522_at,0.59478578,-0.38752794,MPP6
229076_s_at,0.59481198,-0.27844264,TOMM22
210507_s_at,0.59482167,0.41225559,AVIL
223078_s_at,0.59482328,0.24589786,TMOD3
226083_at,0.5948723,-0.30754647,TMEM70
214906_x_at,0.59491502,-0.47765131,N4BP2L1
239453_at,0.59495162,-0.54129257,
219243_at,0.5949867,0.32038885,GIMAP4
32625_at,0.59501155,-0.40596659,NPR1
222792_s_at,0.59502007,0.22853599,CCDC59
230210_at,0.59502837,-0.3019002,SUN1
243308_at,0.59502894,-0.23716887,
206255_at,0.59503101,0.58484038,BLK
227262_at,0.59503824,-0.46054689,HAPLN3
1559771_at,0.59504436,-0.56676425,
231441_at,0.59511989,0.42607314,C7orf62
222961_at,0.59512371,0.5131957,SERINC2
1552401_a_at,0.59513277,-0.4487784,GRIK1-AS2///BACH1
214605_x_at,0.59513523,-0.33708466,GPR1
204669_s_at,0.59514888,-0.26829095,RNF24
208200_at,0.59516659,-0.39629225,IL1A
228109_at,0.59521087,-0.22275116,RASGRF2
243419_at,0.59522746,0.59817137,LOC654342
227519_at,0.59523619,0.49027014,PLAC4
1559606_at,0.59526863,0.41201474,GBP6
1557147_a_at,0.59527383,-0.64200872,LOC101928837
235785_at,0.59529537,0.46765302,
241372_at,0.59530872,-0.28612573,ZC3H6
234975_at,0.59536926,0.66175143,GSPT1
205933_at,0.59540687,-0.24338881,SETBP1
238513_at,0.59542101,0.34171005,PRRG4
1554279_a_at,0.59545815,-0.43576099,TRMT2B
227715_at,0.59546269,-0.54167499,LOC100233156///TEKT4P2///MAFIP
223709_s_at,0.59547193,0.4471558,WNT10A
205854_at,0.59547606,-0.29033889,TULP3
206674_at,0.59547957,0.33715934,FLT3
207822_at,0.59548108,0.45202576,FGFR1
242811_x_at,0.59548198,-0.62689501,
205707_at,0.59548702,0.35789978,IL17RA
1566518_at,0.59550385,-0.492977,
228584_at,0.59551017,0.34010523,SGCB
209767_s_at,0.59554346,-0.27622541,SEPT5-GP1BB///SEPT5///GP1BB
204941_s_at,0.5955498,-0.58122748,ALDH3B2
217030_at,0.59556343,-0.41943485,LOC101929550
209044_x_at,0.5956062,0.41020432,SF3B4
232113_at,0.59560673,0.40142872,
236094_at,0.59561488,-0.72530154,TCF7L2
203457_at,0.59562242,-0.25516983,STX7
1562296_at,0.59563472,0.62389692,
204348_s_at,0.59564459,0.25228418,LOC100507855///AK4
1552383_at,0.59570283,-0.28918832,FAM71A
213048_s_at,0.59572863,0.21101302,SET
200018_at,0.59573642,0.21869123,LOC100508408///SNORD14B///RPS13
223503_at,0.59574438,-0.38654662,TMEM163
208673_s_at,0.59575024,-0.35744733,SRSF3
202262_x_at,0.59576316,0.44514358,DDAH2
233960_s_at,0.5957722,0.48548292,LOC115110
243987_at,0.59578294,0.25206874,
227937_at,0.59582844,-0.51342124,MYPOP
205695_at,0.59586784,-0.4197553,SDS
211220_s_at,0.59588332,0.26254654,HSF2
AFFX-PheX-5_at,0.5959009,-0.45420826,
234351_x_at,0.59590314,0.23610326,TRPS1
238834_at,0.5959189,-0.23938982,MYLK3
204153_s_at,0.59593179,-0.31377632,MFNG
232780_s_at,0.59593221,0.36676891,ZNF691
32699_s_at,0.59594376,-0.24784153,PVR
207124_s_at,0.59596134,-0.25617572,GNB5
201180_s_at,0.5959874,-0.2906111,GNAI3
238552_at,0.59601855,0.38436752,
242034_at,0.5960705,-0.31976647,FBXL17
206718_at,0.59608027,0.51133961,LMO1
206033_s_at,0.59609755,-0.53139234,DSC3
224286_at,0.59611048,-0.45160267,C1QTNF5///MFRP
1565613_at,0.59613084,-0.23313753,
1554705_at,0.59614037,0.49422828,SCARA5
200864_s_at,0.5961649,-0.24071532,RAB11A
235829_at,0.59625445,0.24236063,CAHM
226513_at,0.59626297,-0.54988521,ASB7
230911_at,0.59630698,0.25529149,SIX1
214668_at,0.59637546,0.29244625,SPRYD7
206382_s_at,0.59637727,-0.39074377,BDNF
201715_s_at,0.59641338,0.25536624,ACIN1
226468_at,0.59642621,0.24375861,RNF115
1566836_at,0.59645266,0.34543103,
209265_s_at,0.59648916,0.20757059,METTL3
210313_at,0.59650382,0.23105541,LILRA4
210254_at,0.59651061,0.44126182,MS4A3
205915_x_at,0.59652358,0.40063684,GRIN1
233133_at,0.59653574,-0.5416736,
213715_s_at,0.596542,-0.37003038,KANK3
224468_s_at,0.59659068,0.43987738,SNORD88C///C19orf48
214981_at,0.59662145,-0.56848287,POSTN
225640_at,0.59662759,-0.2704187,EBLN3P
1560404_a_at,0.59665624,0.4473975,DPH6
1555973_at,0.59671005,0.40358126,
234127_at,0.59671531,-0.26439466,LOC105378749
220370_s_at,0.59671794,-0.32178096,USP36
242319_at,0.59672665,0.53478836,DGKG
237193_s_at,0.59675609,-0.38855029,LOC101927668
224375_at,0.59677295,0.29689143,LOC102724870
215327_at,0.59677906,-0.42090082,
221686_s_at,0.59680893,0.58628715,RECQL5
233839_at,0.59681479,-0.2614969,EFCAB6
223877_at,0.59682937,0.40700505,C1QTNF7
211673_s_at,0.59688201,0.24217567,MOCS1
200923_at,0.59689381,0.23611247,LGALS3BP
228506_at,0.59692589,0.50816717,NSMCE4A
213620_s_at,0.59692924,-0.31415332,ICAM2
213614_x_at,0.5969777,0.21324725,EEF1A1
233330_s_at,0.59697836,0.41096448,
219273_at,0.59698799,0.20275441,CCNK
227032_at,0.59699892,-0.26723802,PLXNA2
228544_s_at,0.59701054,-0.29122605,PET117///KAT14
224263_x_at,0.59704275,-0.24829293,ZAN
1555238_at,0.59707863,-0.49959935,PTH2
209330_s_at,0.59708184,-0.21146724,HNRNPD
1564626_at,0.59708984,-0.260279,
243942_at,0.59710189,0.52250473,
210046_s_at,0.59710795,-0.24704502,IDH2
206692_at,0.59710795,0.29406124,KCNJ10
214934_at,0.59717159,-0.22717978,ATP9B
228989_at,0.59720641,-0.45182282,TYMSOS
226270_at,0.59721032,-0.25687552,EXOC2
227893_at,0.59726762,0.21720432,LOC101930476///LINC00476
1561141_at,0.59727145,0.44656372,LOC101929504
238751_at,0.59727381,0.26966407,SORBS2
1562022_s_at,0.59732187,0.4447489,LOC100130987///RAD9A
240885_at,0.5973943,0.51196692,
204879_at,0.59744232,-0.46312522,PDPN
226569_s_at,0.59748461,-0.37751829,CHTF18
1558846_at,0.59749723,-0.56219007,PNLIPRP3
207248_at,0.59754689,-0.35536241,KCNA4
219168_s_at,0.59757608,0.30926889,PRR5
234639_x_at,0.59758603,-0.58496898,KRTAP9-8
1558967_s_at,0.59758619,0.32061651,HCG18
231029_at,0.59758875,0.64225378,F5
1553111_a_at,0.59760124,-0.31098539,KBTBD6
206719_at,0.59765585,-0.54155679,SYNGR4
238668_at,0.59765993,0.25351508,NCKAP1L
1554019_s_at,0.59768759,0.30790016,CEP57L1
226485_at,0.59769478,-0.29096303,LOC101928274///VSIG10
222897_s_at,0.59770292,0.48861954,ZFP64
1553575_at,0.59770384,-0.24514145,ND6
228746_s_at,0.59771805,-0.26144312,
1556322_a_at,0.59773504,0.25940324,
1563473_at,0.59774473,0.40578174,
235110_at,0.59775981,-0.25347655,PLA2G16
208855_s_at,0.59776016,-0.22513203,STK24
202785_at,0.59776569,-0.45860254,NDUFA7
241786_at,0.59777514,-0.23806801,
222356_at,0.59777866,0.23476168,
228304_at,0.5977912,-0.67990043,RBM43
207170_s_at,0.59779523,-0.32188854,LETMD1
201733_at,0.59782466,-0.24117737,CLCN3
227405_s_at,0.59784045,0.45280295,MIR4683///FZD8
232551_at,0.59784809,-0.52927524,SLC26A6
219730_at,0.59788118,-0.59381516,LOC100996782///MED18
1569826_at,0.59788305,-0.25981427,
223268_at,0.59789492,0.52196015,C11orf54
230299_s_at,0.59790252,-0.34491811,WNT5B
224402_s_at,0.59790888,-0.48599919,FCRL4
215495_s_at,0.59791376,0.35616426,SAMD4A
1568887_at,0.59796116,-0.31761709,LOC102724382
219111_s_at,0.5979626,-0.19979121,DDX54
208523_x_at,0.59796702,0.37531114,HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG
212131_at,0.59797862,-0.19127522,LSM14A
206016_at,0.59798175,0.37080948,CCDC22
1559526_at,0.59798986,-0.36337522,LOC101930421
230262_at,0.5980325,0.25861357,ST8SIA3
200686_s_at,0.59806528,-0.23216775,SRSF11
217514_at,0.59806621,-0.50935145,ST8SIA5
243415_at,0.59807009,0.56282529,
231522_at,0.59807507,0.48526548,C20orf144
1562023_at,0.59807878,0.45524982,
233927_at,0.59808561,-0.24328763,
208868_s_at,0.59809672,-0.21440604,GABARAPL1
233792_at,0.59818812,-0.44847845,
214785_at,0.59821796,0.25365142,VPS13A
1563171_at,0.59822876,0.36727935,GNA14-AS1
213700_s_at,0.59824329,-0.27055447,PKM
209968_s_at,0.59828724,0.21084589,NCAM1
1557639_at,0.59828984,0.39130551,NFIA
214257_s_at,0.59829373,-0.22396699,SEC22B
227261_at,0.59829382,-0.24412853,KLF12
227941_at,0.59829482,0.53872685,LOC339803
203312_x_at,0.59832787,0.23535077,ARF6
204627_s_at,0.59836207,-0.61987043,ITGB3
1569688_at,0.59836852,-0.47620416,FMO5
231321_s_at,0.5983963,0.39796464,ACER3
239000_at,0.5983986,0.31050265,BRD4
213081_at,0.59841122,0.36351227,ZBTB22
215037_s_at,0.59841704,0.25107702,BCL2L1
203467_at,0.59842412,-0.22685304,PMM1
1566115_at,0.59842705,-0.22129734,
1554192_s_at,0.59844051,-0.42928225,TRMT44
243513_at,0.59844525,-0.46014418,
238866_at,0.59848912,-0.21379912,C19orf68
201448_at,0.59853638,-0.2313009,TIA1
230686_s_at,0.59854201,-0.49327885,SLC13A3
239819_at,0.59857444,0.40201473,
237718_at,0.59857522,0.47521003,EIF4E
212828_at,0.59858023,0.20333462,SYNJ2
206523_at,0.59859063,0.39312308,CYTH3
1565016_at,0.59864349,-0.37263087,PRMT1
211553_x_at,0.59867027,0.45385734,APAF1
208054_at,0.59868029,0.7065832,HERC4
220826_at,0.59868085,-0.31694039,TCP10L
224950_at,0.59869408,0.55157042,PTGFRN
1555390_at,0.59870146,-0.37823121,NOP9
209967_s_at,0.59872623,0.59946154,CREM
235737_at,0.59873254,-0.32372838,TSLP
1554372_at,0.59873465,-0.36265569,
203905_at,0.59873824,-0.27174592,PARN
241749_at,0.59874471,0.31158529,MURC
222800_at,0.5988285,0.22635066,TRNAU1AP
229555_at,0.59884173,-0.62395939,GALNT5
1557569_at,0.59885385,0.42710784,MPDU1
230743_at,0.59888212,-0.38246747,HOXB-AS3
241273_at,0.59890861,-0.4430599,
226325_at,0.59891168,-0.62371384,ADSSL1
1563385_at,0.59893438,-0.63904129,LINC00307
210064_s_at,0.59895234,-0.48469153,UPK1B
1564257_at,0.59896675,0.45076222,ACTA2-AS1
224121_x_at,0.59899376,0.29698623,PLEKHB2
203227_s_at,0.59899853,0.252539,TSPAN31
226112_at,0.59899995,-0.20342278,SGCB
214948_s_at,0.59902051,0.29449672,TMF1
234940_s_at,0.59902781,-0.44891881,VEPH1
230632_at,0.5990542,-0.37015086,IL10RB-AS1
1554168_a_at,0.59906234,-0.26901956,SH3KBP1
231725_at,0.59910683,-0.26408463,PCDHB2
235613_at,0.59911901,0.32943674,
215908_at,0.59912762,-0.27906877,
237051_at,0.59915365,-0.5251936,
219850_s_at,0.59917658,0.72406617,EHF
207656_s_at,0.59917846,0.25467598,ACOX1
226070_at,0.59919372,-0.40956396,C9orf142
223984_s_at,0.5992229,-0.29455358,NUP58
227385_at,0.59924973,-0.36590364,PLPP6
230418_s_at,0.59926072,-0.26342038,GALNT16
212637_s_at,0.59926857,-0.23950394,WWP1
202476_s_at,0.59927823,0.47436328,TUBGCP2
230654_at,0.5993255,0.36531739,
205180_s_at,0.59935909,0.27153436,ADAM8
239302_s_at,0.59937339,-0.57075701,LOC100506922
240672_at,0.59939451,0.46492192,WDR74
235515_at,0.59942688,-0.65777896,SYNE4
205746_s_at,0.59943298,0.4323452,ADAM17
1557373_at,0.59944202,-0.53704231,LINC01141
203640_at,0.59944393,-0.24557746,MBNL2
242480_at,0.59945211,-0.48128746,
1566445_at,0.59946353,-0.42245561,
211399_at,0.59950495,-0.46035446,FGFR2
232403_at,0.59952131,0.26047302,SPG11
1566843_at,0.59953112,0.38903882,PER4
241062_at,0.59953914,0.49733458,
220854_at,0.59959686,-0.22346937,
208530_s_at,0.59963856,0.31536318,RARB
220589_s_at,0.59965457,0.44970695,LOC100507424///ITFG2
221876_at,0.5996935,0.24752576,ZNF783
1563169_at,0.59970651,0.57673865,
242332_at,0.59970886,0.30673656,FENDRR
220067_at,0.59971537,0.3929787,SPTBN5
210109_at,0.59971858,-0.58254556,SND1-IT1
211235_s_at,0.5997472,0.29591829,ESR1
225204_at,0.59974817,-0.20473242,PPTC7
220688_s_at,0.59974983,-0.51416951,MRTO4
1554287_at,0.59975465,-0.29140315,TRIM4
206007_at,0.59980013,0.62621225,PRG4
217507_at,0.59980122,0.51750566,SLC11A1
238957_at,0.59982437,0.3055036,PDXDC1
241506_at,0.5998395,0.60346908,
220647_s_at,0.59984071,0.23586637,COA4
218227_at,0.599862,0.41346905,NUBP2
228934_x_at,0.59986942,-0.24631041,
238624_at,0.59989963,-0.42455562,LOC102724517///NLK
223206_s_at,0.59991699,-0.5651352,NMRAL1
206893_at,0.59991949,0.33417158,SALL1
228924_s_at,0.59995013,-0.25319405,UBE2J1
213310_at,0.59996628,-0.25000296,CASC7///AGO2
1570105_at,0.59997418,0.52169198,
224746_at,0.59997424,-0.41909598,KIAA1522
214562_at,0.59997489,0.31336699,HIST1H4L
221455_s_at,0.59999738,-0.5108166,LOC101929777///WNT3
225372_at,0.60000267,-0.44571196,C10orf54
235069_at,0.60000434,-0.6259587,TATDN3
202738_s_at,0.60008522,-0.24052232,PHKB
243027_at,0.60010158,0.35704854,IGSF5
232038_at,0.60011081,-0.59254777,TBC1D32
1569554_at,0.60012404,-0.44440287,ESR2
211107_s_at,0.60013299,-0.43915052,AURKC
220375_s_at,0.60013618,-0.46192325,C5orf66
203762_s_at,0.60014168,-0.62707177,DYNC2LI1
219303_at,0.60017669,-0.24454848,RNF219
1559132_at,0.60022015,-0.46336319,TMEM80
212675_s_at,0.60025692,-0.24027063,CEP68
1567611_at,0.60030346,0.60365177,
207499_x_at,0.60033608,0.25631368,UNC45A
240264_at,0.60033824,-0.29796311,L3MBTL4-AS1
232453_at,0.60034045,0.50803476,
202239_at,0.60036746,-0.53921119,PARP4
236933_at,0.60037178,0.33009421,EVPLL
218278_at,0.60038487,0.39372432,WDR74
208556_at,0.60040772,-0.49204135,GPR31
206827_s_at,0.60042751,0.38963422,TRPV6
79005_at,0.60047053,0.28048445,SLC35E1
1554785_at,0.60048678,-0.53450576,CCDC82
217992_s_at,0.60053925,-0.22973794,EFHD2
209030_s_at,0.60053979,0.27228801,CADM1
216697_at,0.6005671,-0.52860154,TRIO
1561153_at,0.60059102,-0.45517606,
203638_s_at,0.60062705,-0.28492862,FGFR2
205424_at,0.60064203,-0.36279789,TBKBP1
243807_at,0.6006547,0.48975398,NCOA7
233551_at,0.60066413,-0.2469658,DANT2
211717_at,0.60068235,0.25285188,ANKRD40
1554553_s_at,0.60068644,0.5902739,YIF1B
225362_at,0.60069396,-0.46917622,FAM122B
1553174_at,0.60072656,0.42118888,JPH2
214746_s_at,0.60075792,-0.54945612,ZNF467
242477_at,0.60075923,0.43259832,TTC39B
204675_at,0.60076908,-0.79308011,SRD5A1
215660_s_at,0.60077091,0.46679727,MAST2
1562657_a_at,0.6008198,0.42835287,C10orf90
236457_at,0.60083379,0.37956336,GTDC1
1566303_s_at,0.60088916,-0.31202488,PPP1R11
219847_at,0.60089865,0.31904632,HDAC11
204257_at,0.60094285,0.35436693,FADS3
242885_at,0.60097098,-0.29943181,
204350_s_at,0.60107915,-0.49477545,MED7
223603_at,0.60108546,0.2163357,RNF112
216034_at,0.60109204,-0.49152061,ZNF280A
218108_at,0.60109455,0.28969855,UBR7
208243_s_at,0.60114982,-0.36733649,CNR1
226864_at,0.60115372,0.3357835,PKIA
214437_s_at,0.60118077,-0.44333896,SHMT2
221905_at,0.6011883,0.24007049,CYLD
219617_at,0.60119583,0.34963527,CAMKMT
209218_at,0.60119592,0.36628942,SQLE
242286_at,0.60119838,-0.2937306,GRIN2A
228439_at,0.60121867,0.36132671,BATF2
206184_at,0.60121964,0.23304815,CRKL
1559954_s_at,0.6012257,-0.30141339,DDX42
239744_at,0.60123358,0.41636904,
213082_s_at,0.6012336,0.39780624,SLC35D2
243390_at,0.60126551,-0.41965161,
204162_at,0.60127859,-0.48047694,NDC80
228333_at,0.60128977,-0.34118753,ZEB2
206221_at,0.60130972,0.40849846,RASA3
1557707_at,0.60139856,0.6142947,
233201_at,0.60142078,0.43687283,
1564438_at,0.60145637,0.41412254,
219728_at,0.6014589,-0.28407435,MYOT
214280_x_at,0.60147268,0.19953049,HNRNPA1
218449_at,0.60147742,-0.24175337,UFSP2
234182_at,0.60152721,0.23634794,
210506_at,0.60154397,-0.329606,FUT7
200606_at,0.60159395,-0.55279468,DSP
1553354_a_at,0.6016305,-0.19346099,
1556220_at,0.60164013,0.43688398,
223804_s_at,0.60165304,-0.51372648,THUMPD3
219393_s_at,0.60165776,-0.24588479,AKT3
237371_at,0.60166102,0.35633259,
1553272_at,0.6017059,-0.57413958,SLC36A1
210364_at,0.60172424,0.29957877,SCN2B
1562187_at,0.60175486,-0.50974756,
238304_at,0.60175714,0.45730862,
241456_at,0.60176741,-0.47833238,FAM78B
208318_s_at,0.60177131,0.30337078,XYLB
1556122_at,0.60177917,-0.34943615,RAB11B-AS1
218226_s_at,0.60179482,0.27307101,NDUFB4
227894_at,0.60181111,-0.28818175,WDR90
209416_s_at,0.60184469,-0.47125591,FZR1
225142_at,0.60185769,0.24954609,KDM7A
210528_at,0.60190071,0.35782466,MR1
1561080_at,0.60192256,-0.55981492,TXNRD1
1559987_at,0.60194004,-0.49867254,MSI2
212549_at,0.6019467,0.21108331,STAT5B
232902_s_at,0.60199968,0.44349478,RARS2
1558466_at,0.6020048,0.43522654,UGGT2
227437_at,0.60202663,-0.54317513,NRAV
217218_at,0.60203402,-0.31806586,WAPL
231004_s_at,0.6020358,0.29118792,
217806_s_at,0.60203926,-0.45727455,POLDIP2
242627_at,0.60204165,-0.68009166,
207390_s_at,0.60207743,-0.7187333,SMTN
205593_s_at,0.60214261,-0.47957469,PDE9A
222839_s_at,0.6021582,-0.2043488,PAPOLG
215312_at,0.60216637,0.52756822,
1557739_at,0.6021716,0.44442365,LOC105372547
211086_x_at,0.60217881,0.45355615,NEK1
229418_at,0.60218902,-0.29352951,FAM222B
209292_at,0.60219154,0.27736409,ID4
234503_at,0.60220263,-0.47560443,
1553055_a_at,0.60221922,-0.4892778,SLFN5
233535_at,0.60222822,-0.43612537,ATP13A4
213876_x_at,0.60223869,-0.3341825,ZRSR2
1554310_a_at,0.60232166,-0.20875948,EIF4G3
230467_at,0.60233169,0.59341868,TMEM52
212973_at,0.60236701,0.49762236,RPIA
1556352_at,0.60237587,0.41876787,
224800_at,0.60238768,0.31535017,WDFY1
243802_at,0.60239437,0.33782767,DNAH12
1565639_a_at,0.60239606,0.28333027,PMP22
223663_at,0.60240564,-0.53531175,CCDC88B
222995_s_at,0.60242494,-0.24987667,RHBDD2
234377_at,0.6024291,-0.57943582,IL23A
226416_at,0.60244353,0.33837638,ERI1
237815_at,0.60246688,0.45648019,
207319_s_at,0.60249357,0.50090639,CDK13
211711_s_at,0.60250146,0.28024682,PTEN
229170_s_at,0.60251525,0.62614196,CFAP70
213644_at,0.60255364,0.36612087,CEP112
1561210_at,0.60257415,-0.5450606,LOC101928539
217722_s_at,0.60258114,0.20675996,NGRN
203373_at,0.60260009,-0.69572218,SOCS2
211164_at,0.60267875,-0.51138675,EPHA3
230343_at,0.60269114,-0.65286909,CST3
237298_at,0.60272067,-0.42447417,FLJ26850
242228_at,0.60272286,-0.42921544,BICD1
212141_at,0.60273583,-0.31045702,MCM4
212448_at,0.60273843,-0.34919167,NEDD4L
1568865_at,0.60277464,-0.54803636,FNTB
219137_s_at,0.60278085,0.29427661,MFF
208039_at,0.60280381,-0.28619959,SLC9A2
215193_x_at,0.60282096,-0.28939609,LOC101060835///LOC100996809///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1
218718_at,0.60282688,0.34612239,PDGFC
230000_at,0.60285092,0.29294274,RNF213
217519_at,0.60294851,0.39708569,
243481_at,0.60296125,-0.64611725,RHOJ
234841_x_at,0.60296678,0.46753712,OBP2A
232298_at,0.60297723,-0.42907443,MBNL1-AS1
45572_s_at,0.6029827,0.26775622,GGA1
237093_at,0.60299735,0.3288349,PRPF4B
1561756_at,0.60302721,-0.45697672,
226255_at,0.60307835,0.23250458,ZBTB33
1557828_a_at,0.60309144,0.42758433,TMEM267
234984_at,0.60309863,-0.31729715,NEDD1
213199_at,0.60311898,0.4188383,C2CD3
213922_at,0.60311929,-0.45477699,TTBK2
206834_at,0.60312322,0.34864663,HBD
238167_at,0.60312994,-0.37992141,C17orf51
1565621_at,0.60317664,0.24855947,
240012_at,0.60318865,0.45065829,LOC101928014
1570107_at,0.60318928,0.47855281,
244323_at,0.60319449,-0.29610684,BHLHE22
231324_at,0.60319529,0.46837532,
212228_s_at,0.6031988,0.29759874,COQ9
202154_x_at,0.60321083,-0.25434142,TUBB3
242272_at,0.60322217,-0.31595347,ZNF785
1560178_at,0.6032767,-0.55414721,PCP2
208328_s_at,0.60329719,0.27137483,MEF2A
205550_s_at,0.60330879,-0.26100782,BRE
217381_s_at,0.6033452,0.20918519,TARP
210395_x_at,0.60335635,-0.51597754,MYL4
1566624_at,0.6033583,-0.39495506,DKFZP547J0410
207611_at,0.60335967,0.52945534,HIST1H2BL
1560716_at,0.60336515,-0.44566494,LOC101929745
201516_at,0.6033741,0.49957152,SRM
1566777_at,0.60338066,-0.23601159,
217594_at,0.60338344,0.4642063,ZCCHC11
230542_at,0.60341415,0.32474175,ZNF597
237412_at,0.60343176,-0.26559321,
206429_at,0.60344422,-0.59526311,F2RL1
242162_at,0.60346328,-0.34094509,DAW1
1560879_a_at,0.60350658,0.46693037,SYT15
1558009_at,0.6035322,-0.26876967,SLC1A2
242968_at,0.60356328,0.31215995,
212740_at,0.60359039,-0.34222788,PIK3R4
244579_at,0.60360408,0.44743616,
225782_at,0.60361969,-0.52875914,MSRB3
1552889_a_at,0.60362557,0.38604948,EXOC3L2
233416_at,0.60363286,0.30351313,GNG8
244696_at,0.60368724,-0.40639181,
1558574_at,0.60372686,0.31260491,LOC100508631
202967_at,0.6037462,-0.2766869,GSTA4
210803_at,0.60375061,-0.5020397,TXNRD2
1555870_at,0.60377305,-0.27565419,RNF207
215764_x_at,0.60377387,-0.31582237,AP2A2
1570372_at,0.60377481,0.29258362,LOC101928207
230760_at,0.60379703,0.63144802,ZFY
1559224_at,0.60379806,-0.55443598,LCE1E
202564_x_at,0.60379989,-0.21567624,ARL2
1563445_x_at,0.60382099,0.26435449,CTSLP8
208320_at,0.60383505,0.28248638,CABP1
1562999_x_at,0.60383544,-0.40337646,
216305_s_at,0.60384476,-0.24383621,GCFC2
235975_at,0.60385096,-0.42202227,MTO1
1553607_at,0.60387405,0.55364076,GRIK1-AS2///LINC00189///BACH1
219804_at,0.60389916,0.54958478,SYNPO2L
230331_at,0.60390031,0.5254143,METTL21C
244496_at,0.60391524,-0.31758503,
1560011_at,0.60397019,0.45845326,JRK
35156_at,0.60398509,0.51799833,R3HCC1
208691_at,0.60402971,-0.43769171,TFRC
1568817_at,0.60403854,-0.62413269,LOC105372840
214108_at,0.60408094,0.26060341,MAX
229650_s_at,0.60409876,-0.41405179,SMIM7
1554445_at,0.60413764,-0.50753552,ZNF85
1552649_a_at,0.6041468,0.59469497,RAD51L3-RFFL///RFFL
230607_at,0.60414902,0.23417426,
207601_at,0.60416271,-0.56679608,SULT1B1
210390_s_at,0.60416702,-0.59429121,CCL15-CCL14///CCL15
217039_x_at,0.60418487,0.41309453,ELK2AP
201677_at,0.60422215,0.24359849,HMCES
200653_s_at,0.60424032,-0.19318807,CALM3///CALM2///CALM1
243425_at,0.6042651,-0.38752353,LOC101928557
210702_s_at,0.60429258,0.41701008,PTGIS
223889_at,0.6043049,-0.7144579,
233499_at,0.6043053,-0.29750149,LRRC7
209326_at,0.60430888,-0.32337466,SLC35A2
230930_at,0.60431652,-0.44896906,LOC338620
203919_at,0.60434833,-0.37770698,TCEA2
244285_at,0.60440264,0.58719839,
1554571_at,0.60441543,0.60350165,APBB1IP
240119_at,0.60444685,-0.60750427,TEPP
215580_at,0.60444868,0.26164963,MCM3AP
210015_s_at,0.60446638,-0.22448771,MAP2
219144_at,0.60447273,-0.24756882,DUSP26
239901_at,0.6044933,0.30210096,
216874_at,0.60453841,-0.6177959,LOC100505498
243357_at,0.60457733,-0.30401428,NEGR1
1563894_at,0.60462144,0.57580808,LOC441178
1554401_a_at,0.6046428,-0.23868614,TCTE3
216480_x_at,0.60465385,0.37009419,MLLT10
240491_at,0.6046647,-0.4140922,
201204_s_at,0.60466631,0.34795418,RRBP1
241647_x_at,0.6046863,0.42982395,
209343_at,0.6047152,-0.23085649,EFHD1
243647_at,0.60472863,-0.39523989,
241475_at,0.60472886,-0.37886683,BREA2
230514_s_at,0.60473238,-0.36379278,LYZL2///LYZL1
231734_at,0.60475311,-0.39967686,RBP2
213548_s_at,0.60480388,0.21030331,CDV3
201182_s_at,0.60484032,-0.20056445,CHD4
211549_s_at,0.60488406,-0.45147244,HPGD
1566110_at,0.60489397,0.38470583,PIEZO1
239498_at,0.60491627,-0.33514391,
225450_at,0.60495539,0.31336494,AMOTL1
1559747_at,0.60495687,-0.55756617,SPG11
1561045_a_at,0.60498789,-0.28867616,LOC101928973
201167_x_at,0.60505557,-0.27281233,ARHGDIA
1570204_at,0.60505912,-0.48205734,ZBED3-AS1
208291_s_at,0.60506026,0.34621764,TH
229719_s_at,0.60507664,0.34994092,DERL3
219108_x_at,0.60507763,0.23414663,DDX27///SS18
1570111_at,0.60508089,0.49041168,LINC00521
237528_at,0.6050871,0.68320711,
1561436_at,0.6051068,-0.61757896,LOC101927877
1563105_at,0.60511923,0.31170614,
